#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Host Connected,Button Down,Button Up,End of File
2861,07/16/2022 02:45:00,24.36,-52.92,7.80,,,,
2862,07/16/2022 03:00:00,24.36,-47.88,7.71,,,,
2863,07/16/2022 03:15:00,24.34,-46.08,7.68,,,,
2864,07/16/2022 03:30:00,24.39,-47.86,7.71,,,,
2865,07/16/2022 03:45:00,24.27,-49.41,7.74,,,,
2866,07/16/2022 04:00:00,24.29,-50.47,7.76,,,,
2867,07/16/2022 04:15:00,24.24,-50.89,7.77,,,,
2868,07/16/2022 04:30:00,24.22,-51.06,7.77,,,,
2869,07/16/2022 04:45:00,24.19,-51.66,7.78,,,,
2870,07/16/2022 05:00:00,24.22,-52.11,7.79,,,,
2871,07/16/2022 05:15:00,24.27,-51.72,7.78,,,,
2872,07/16/2022 05:30:00,24.29,-51.78,7.78,,,,
2873,07/16/2022 05:45:00,24.32,-52.49,7.79,,,,
2874,07/16/2022 06:00:00,24.34,-52.55,7.79,,,,
2875,07/16/2022 06:15:00,24.41,-52.63,7.80,,,,
2876,07/16/2022 06:30:00,24.51,-52.89,7.80,,,,
2877,07/16/2022 06:45:00,24.70,-53.44,7.81,,,,
2878,07/16/2022 07:00:00,24.92,-53.70,7.81,,,,
2879,07/16/2022 07:15:00,25.11,-54.14,7.82,,,,
2880,07/16/2022 07:30:00,25.28,-54.78,7.83,,,,
2881,07/16/2022 07:45:00,25.40,-53.64,7.81,,,,
2882,07/16/2022 08:00:00,25.57,-54.97,7.83,,,,
2883,07/16/2022 08:15:00,25.70,-55.41,7.84,,,,
2884,07/16/2022 08:30:00,25.87,-55.08,7.83,,,,
2885,07/16/2022 08:45:00,25.99,-54.03,7.82,,,,
2886,07/16/2022 09:00:00,26.01,-52.92,7.80,,,,
2887,07/16/2022 09:15:00,26.06,-56.19,7.85,,,,
2888,07/16/2022 09:30:00,25.50,-54.06,7.82,,,,
2889,07/16/2022 09:45:00,25.11,-54.66,7.83,,,,
2890,07/16/2022 10:00:00,25.04,-54.81,7.83,,,,
2891,07/16/2022 10:15:00,25.06,-54.97,7.84,,,,
2892,07/16/2022 10:30:00,24.99,-55.19,7.84,,,,
2893,07/16/2022 10:45:00,24.97,-55.30,7.84,,,,
2894,07/16/2022 11:00:00,24.94,-55.61,7.85,,,,
2895,07/16/2022 11:15:00,24.90,-55.72,7.85,,,,
2896,07/16/2022 11:30:00,24.90,-55.66,7.85,,,,
2897,07/16/2022 11:45:00,24.92,-55.58,7.85,,,,
2898,07/16/2022 12:00:00,24.85,-54.94,7.84,,,,
2899,07/16/2022 12:15:00,24.90,-54.47,7.83,,,,
2900,07/16/2022 12:30:00,24.97,-54.94,7.84,,,,
2901,07/16/2022 12:45:00,24.99,-54.31,7.82,,,,
2902,07/16/2022 13:00:00,25.11,-54.58,7.83,,,,
2903,07/16/2022 13:15:00,25.19,-54.42,7.83,,,,
2904,07/16/2022 13:30:00,25.28,-54.64,7.83,,,,
2905,07/16/2022 13:45:00,25.38,-54.44,7.83,,,,
2906,07/16/2022 14:00:00,25.53,-55.25,7.84,,,,
2907,07/16/2022 14:15:00,25.38,-55.81,7.85,,,,
2908,07/16/2022 14:30:00,25.62,-58.49,7.90,,,,
2909,07/16/2022 14:45:00,25.65,-58.85,7.90,,,,
2910,07/16/2022 15:00:00,25.53,-57.91,7.89,,,,
2911,07/16/2022 15:15:00,25.45,-57.47,7.88,,,,
2912,07/16/2022 15:30:00,25.48,-57.61,7.88,,,,
2913,07/16/2022 15:45:00,25.50,-57.52,7.88,,,,
2914,07/16/2022 16:00:00,25.57,-57.89,7.88,,,,
2915,07/16/2022 16:15:00,25.65,-57.72,7.88,,,,
2916,07/16/2022 16:30:00,25.70,-58.31,7.89,,,,
2917,07/16/2022 16:45:00,25.70,-57.10,7.87,,,,
2918,07/16/2022 17:00:00,25.72,-57.85,7.88,,,,
2919,07/16/2022 17:15:00,25.74,-57.92,7.88,,,,
2920,07/16/2022 17:30:00,25.82,-58.38,7.89,,,,
2921,07/16/2022 17:45:00,25.91,-57.91,7.88,,,,
2922,07/16/2022 18:00:00,25.91,-58.05,7.89,,,,
2923,07/16/2022 18:15:00,25.94,-58.38,7.89,,,,
2924,07/16/2022 18:30:00,25.96,-58.50,7.89,,,,
2925,07/16/2022 18:45:00,26.04,-59.13,7.90,,,,
2926,07/16/2022 19:00:00,26.06,-59.47,7.91,,,,
2927,07/16/2022 19:15:00,26.04,-58.69,7.90,,,,
2928,07/16/2022 19:30:00,26.04,-56.02,7.85,,,,
2929,07/16/2022 19:45:00,26.06,-58.44,7.89,,,,
2930,07/16/2022 20:00:00,26.11,-58.44,7.89,,,,
2931,07/16/2022 20:15:00,26.13,-58.20,7.89,,,,
2932,07/16/2022 20:30:00,26.13,-57.02,7.87,,,,
2933,07/16/2022 20:45:00,25.96,-57.11,7.87,,,,
2934,07/16/2022 21:00:00,25.94,-56.63,7.86,,,,
2935,07/16/2022 21:15:00,25.91,-57.52,7.88,,,,
2936,07/16/2022 21:30:00,25.91,-56.53,7.86,,,,
2937,07/16/2022 21:45:00,25.28,-57.88,7.89,,,,
2938,07/16/2022 22:00:00,25.14,-57.08,7.87,,,,
2939,07/16/2022 22:15:00,25.06,-57.00,7.87,,,,
2940,07/16/2022 22:30:00,25.02,-56.28,7.86,,,,
2941,07/16/2022 22:45:00,24.94,-56.44,7.86,,,,
2942,07/16/2022 23:00:00,24.90,-56.02,7.85,,,,
2943,07/16/2022 23:15:00,24.87,-56.10,7.86,,,,
2944,07/16/2022 23:30:00,24.90,-56.22,7.86,,,,
2945,07/16/2022 23:45:00,24.85,-55.75,7.85,,,,
2946,07/17/2022 00:00:00,24.75,-55.25,7.84,,,,
2947,07/17/2022 00:15:00,24.70,-54.47,7.83,,,,
2948,07/17/2022 00:30:00,24.65,-54.41,7.83,,,,
2949,07/17/2022 00:45:00,24.63,-54.35,7.83,,,,
2950,07/17/2022 01:00:00,24.60,-54.31,7.83,,,,
2951,07/17/2022 01:15:00,24.60,-53.80,7.82,,,,
2952,07/17/2022 01:30:00,24.65,-53.20,7.81,,,,
2953,07/17/2022 01:45:00,24.68,-53.47,7.81,,,,
2954,07/17/2022 02:00:00,24.68,-53.44,7.81,,,,
2955,07/17/2022 02:15:00,24.68,-53.44,7.81,,,,
2956,07/17/2022 02:30:00,24.68,-53.25,7.81,,,,
2957,07/17/2022 02:45:00,24.60,-53.36,7.81,,,,
2958,07/17/2022 03:00:00,24.58,-53.13,7.80,,,,
2959,07/17/2022 03:15:00,24.56,-53.11,7.80,,,,
2960,07/17/2022 03:30:00,24.58,-53.19,7.81,,,,
2961,07/17/2022 03:45:00,24.58,-52.92,7.80,,,,
2962,07/17/2022 04:00:00,24.58,-48.81,7.73,,,,
2963,07/17/2022 04:15:00,24.56,-46.92,7.70,,,,
2964,07/17/2022 04:30:00,24.56,-48.60,7.73,,,,
2965,07/17/2022 04:45:00,24.58,-50.99,7.77,,,,
2966,07/17/2022 05:00:00,24.51,-48.36,7.72,,,,
2967,07/17/2022 05:15:00,24.51,-47.47,7.71,,,,
2968,07/17/2022 05:30:00,24.51,-47.45,7.71,,,,
2969,07/17/2022 05:45:00,24.51,-47.14,7.70,,,,
2970,07/17/2022 06:00:00,24.51,-47.17,7.70,,,,
2971,07/17/2022 06:15:00,24.51,-47.55,7.71,,,,
2972,07/17/2022 06:30:00,24.56,-47.47,7.71,,,,
2973,07/17/2022 06:45:00,24.60,-48.08,7.72,,,,
2974,07/17/2022 07:00:00,24.63,-48.72,7.73,,,,
2975,07/17/2022 07:15:00,24.68,-48.20,7.72,,,,
2976,07/17/2022 07:30:00,24.73,-48.56,7.72,,,,
2977,07/17/2022 07:45:00,24.85,-50.44,7.76,,,,
2978,07/17/2022 08:00:00,24.97,-50.97,7.77,,,,
2979,07/17/2022 08:15:00,25.06,-51.22,7.77,,,,
2980,07/17/2022 08:30:00,25.19,-51.55,7.78,,,,
2981,07/17/2022 08:45:00,25.33,-51.53,7.77,,,,
2982,07/17/2022 09:00:00,25.48,-51.53,7.77,,,,
2983,07/17/2022 09:15:00,25.53,-51.50,7.77,,,,
2984,07/17/2022 09:30:00,25.70,-51.55,7.77,,,,
2985,07/17/2022 09:45:00,25.77,-53.31,7.80,,,,
2986,07/17/2022 10:00:00,25.87,-53.30,7.80,,,,
2987,07/17/2022 10:15:00,25.60,-52.91,7.80,,,,
2988,07/17/2022 10:30:00,25.33,-53.81,7.81,,,,
2989,07/17/2022 10:45:00,25.21,-54.00,7.82,,,,
2990,07/17/2022 11:00:00,25.14,-54.02,7.82,,,,
2991,07/17/2022 11:15:00,25.09,-53.89,7.82,,,,
2992,07/17/2022 11:30:00,25.14,-54.27,7.82,,,,
2993,07/17/2022 11:45:00,25.14,-54.88,7.83,,,,
2994,07/17/2022 12:00:00,25.11,-54.97,7.84,,,,
2995,07/17/2022 12:15:00,25.11,-54.83,7.83,,,,
2996,07/17/2022 12:30:00,25.19,-54.88,7.83,,,,
2997,07/17/2022 12:45:00,25.16,-55.08,7.84,,,,
2998,07/17/2022 13:00:00,25.19,-54.89,7.83,,,,
2999,07/17/2022 13:15:00,25.23,-54.56,7.83,,,,
3000,07/17/2022 13:30:00,25.28,-54.95,7.83,,,,
3001,07/17/2022 13:45:00,25.43,-55.22,7.84,,,,
3002,07/17/2022 14:00:00,25.50,-55.02,7.83,,,,
3003,07/17/2022 14:15:00,25.53,-55.38,7.84,,,,
3004,07/17/2022 14:30:00,25.60,-55.35,7.84,,,,
3005,07/17/2022 14:45:00,25.67,-55.81,7.85,,,,
3006,07/17/2022 15:00:00,25.67,-55.88,7.85,,,,
3007,07/17/2022 15:15:00,25.57,-55.72,7.85,,,,
3008,07/17/2022 15:30:00,25.57,-55.94,7.85,,,,
3009,07/17/2022 15:45:00,25.55,-56.16,7.85,,,,
3010,07/17/2022 16:00:00,25.57,-56.30,7.86,,,,
3011,07/17/2022 16:15:00,25.60,-56.00,7.85,,,,
3012,07/17/2022 16:30:00,25.67,-56.10,7.85,,,,
3013,07/17/2022 16:45:00,25.77,-55.41,7.84,,,,
3014,07/17/2022 17:00:00,25.84,-55.06,7.83,,,,
3015,07/17/2022 17:15:00,26.01,-54.91,7.83,,,,
3016,07/17/2022 17:30:00,26.06,-55.95,7.85,,,,
3017,07/17/2022 17:45:00,26.16,-53.80,7.81,,,,
3018,07/17/2022 18:00:00,25.96,-53.35,7.80,,,,
3019,07/17/2022 18:15:00,25.99,-55.91,7.85,,,,
3020,07/17/2022 18:30:00,25.94,-55.86,7.85,,,,
3021,07/17/2022 18:45:00,25.99,-55.99,7.85,,,,
3022,07/17/2022 19:00:00,26.01,-53.25,7.80,,,,
3023,07/17/2022 19:15:00,26.06,-55.92,7.85,,,,
3024,07/17/2022 19:30:00,26.13,-51.89,7.78,,,,
3025,07/17/2022 19:45:00,26.21,-53.81,7.81,,,,
3026,07/17/2022 20:00:00,26.28,-54.36,7.82,,,,
3027,07/17/2022 20:15:00,26.33,-55.52,7.84,,,,
3028,07/17/2022 20:30:00,26.38,-54.61,7.83,,,,
3029,07/17/2022 20:45:00,26.48,-54.83,7.83,,,,
3030,07/17/2022 21:00:00,26.55,-54.19,7.82,,,,
3031,07/17/2022 21:15:00,26.57,-53.24,7.80,,,,
3032,07/17/2022 21:30:00,26.60,-52.94,7.80,,,,
3033,07/17/2022 21:45:00,26.62,-52.72,7.79,,,,
3034,07/17/2022 22:00:00,26.60,-53.92,7.81,,,,
3035,07/17/2022 22:15:00,26.43,-55.60,7.84,,,,
3036,07/17/2022 22:30:00,26.40,-55.74,7.84,,,,
3037,07/17/2022 22:45:00,25.74,-56.45,7.86,,,,
3038,07/17/2022 23:00:00,25.53,-56.38,7.86,,,,
3039,07/17/2022 23:15:00,25.36,-56.83,7.87,,,,
3040,07/17/2022 23:30:00,25.26,-56.19,7.86,,,,
3041,07/17/2022 23:45:00,25.26,-55.39,7.84,,,,
3042,07/18/2022 00:00:00,25.19,-55.49,7.84,,,,
3043,07/18/2022 00:15:00,25.16,-55.39,7.84,,,,
3044,07/18/2022 00:30:00,25.26,-55.44,7.84,,,,
3045,07/18/2022 00:45:00,25.21,-54.89,7.83,,,,
3046,07/18/2022 01:00:00,25.09,-54.41,7.83,,,,
3047,07/18/2022 01:15:00,25.04,-54.17,7.82,,,,
3048,07/18/2022 01:30:00,25.02,-53.88,7.82,,,,
3049,07/18/2022 01:45:00,24.94,-53.53,7.81,,,,
3050,07/18/2022 02:00:00,24.94,-53.49,7.81,,,,
3051,07/18/2022 02:15:00,24.94,-52.95,7.80,,,,
3052,07/18/2022 02:30:00,24.94,-53.17,7.80,,,,
3053,07/18/2022 02:45:00,24.97,-52.58,7.79,,,,
3054,07/18/2022 03:00:00,24.97,-51.89,7.78,,,,
3055,07/18/2022 03:15:00,24.99,-51.74,7.78,,,,
3056,07/18/2022 03:30:00,24.92,-52.91,7.80,,,,
3057,07/18/2022 03:45:00,24.87,-52.64,7.80,,,,
3058,07/18/2022 04:00:00,24.85,-52.92,7.80,,,,
3059,07/18/2022 04:15:00,24.85,-52.64,7.80,,,,
3060,07/18/2022 04:30:00,24.85,-52.78,7.80,,,,
3061,07/18/2022 04:45:00,24.87,-52.85,7.80,,,,
3062,07/18/2022 05:00:00,24.87,-52.47,7.79,,,,
3063,07/18/2022 05:15:00,24.90,-48.42,7.72,,,,
3064,07/18/2022 05:30:00,24.87,-48.83,7.73,,,,
3065,07/18/2022 05:45:00,24.82,-48.81,7.73,,,,
3066,07/18/2022 06:00:00,24.82,-50.61,7.76,,,,
3067,07/18/2022 06:15:00,24.82,-47.30,7.70,,,,
3068,07/18/2022 06:30:00,24.82,-46.67,7.69,,,,
3069,07/18/2022 06:45:00,24.85,-47.14,7.70,,,,
3070,07/18/2022 07:00:00,24.85,-46.92,7.70,,,,
3071,07/18/2022 07:15:00,24.90,-47.35,7.70,,,,
3072,07/18/2022 07:30:00,24.94,-47.60,7.71,,,,
3073,07/18/2022 07:45:00,24.99,-48.14,7.72,,,,
3074,07/18/2022 08:00:00,25.09,-50.28,7.75,,,,
3075,07/18/2022 08:15:00,25.16,-50.52,7.76,,,,
3076,07/18/2022 08:30:00,25.26,-48.69,7.73,,,,
3077,07/18/2022 08:45:00,25.38,-47.85,7.71,,,,
3078,07/18/2022 09:00:00,25.55,-50.72,7.76,,,,
3079,07/18/2022 09:15:00,25.72,-50.66,7.76,,,,
3080,07/18/2022 09:30:00,25.84,-50.50,7.76,,,,
3081,07/18/2022 09:45:00,26.06,-49.30,7.73,,,,
3082,07/18/2022 10:00:00,26.23,-48.30,7.72,,,,
3083,07/18/2022 10:15:00,26.26,-48.50,7.72,,,,
3084,07/18/2022 10:30:00,26.40,-49.99,7.74,,,,
3085,07/18/2022 10:45:00,26.40,-52.20,7.78,,,,
3086,07/18/2022 11:00:00,26.43,-51.33,7.77,,,,
3087,07/18/2022 11:15:00,25.89,-53.05,7.80,,,,
3088,07/18/2022 11:30:00,25.67,-53.50,7.81,,,,
3089,07/18/2022 11:45:00,25.62,-53.69,7.81,,,,
3090,07/18/2022 12:00:00,25.67,-53.86,7.81,,,,
3091,07/18/2022 12:15:00,25.60,-54.05,7.82,,,,
3092,07/18/2022 12:30:00,25.57,-54.27,7.82,,,,
3093,07/18/2022 12:45:00,25.53,-54.70,7.83,,,,
3094,07/18/2022 13:00:00,25.53,-54.95,7.83,,,,
3095,07/18/2022 13:15:00,25.48,-54.67,7.83,,,,
3096,07/18/2022 13:30:00,25.45,-55.02,7.84,,,,
3097,07/18/2022 13:45:00,25.38,-54.97,7.83,,,,
3098,07/18/2022 14:00:00,25.36,-54.94,7.83,,,,
3099,07/18/2022 14:15:00,25.31,-54.80,7.83,,,,
3100,07/18/2022 14:30:00,25.28,-54.95,7.83,,,,
3101,07/18/2022 14:45:00,25.33,-54.77,7.83,,,,
3102,07/18/2022 15:00:00,25.33,-54.91,7.83,,,,
3103,07/18/2022 15:15:00,25.38,-54.95,7.83,,,,
3104,07/18/2022 15:30:00,25.31,-55.13,7.84,,,,
3105,07/18/2022 15:45:00,25.31,-55.25,7.84,,,,
3106,07/18/2022 16:00:00,25.28,-55.33,7.84,,,,
3107,07/18/2022 16:15:00,25.31,-56.10,7.85,,,,
3108,07/18/2022 16:30:00,25.26,-55.86,7.85,,,,
3109,07/18/2022 16:45:00,25.26,-55.85,7.85,,,,
3110,07/18/2022 17:00:00,25.33,-55.91,7.85,,,,
3111,07/18/2022 17:15:00,25.36,-55.63,7.85,,,,
3112,07/18/2022 17:30:00,25.38,-55.39,7.84,,,,
3113,07/18/2022 17:45:00,25.40,-54.95,7.83,,,,
3114,07/18/2022 18:00:00,25.40,-50.36,7.75,,,,
3115,07/18/2022 18:15:00,25.43,-48.64,7.72,,,,
3116,07/18/2022 18:30:00,25.45,-49.61,7.74,,,,
3117,07/18/2022 18:45:00,25.40,-51.63,7.78,,,,
3118,07/18/2022 19:00:00,25.38,-51.75,7.78,,,,
3119,07/18/2022 19:15:00,25.36,-52.83,7.80,,,,
3120,07/18/2022 19:30:00,25.36,-52.60,7.79,,,,
3121,07/18/2022 19:45:00,25.33,-53.50,7.81,,,,
3122,07/18/2022 20:00:00,25.33,-53.36,7.81,,,,
3123,07/18/2022 20:15:00,25.31,-53.31,7.81,,,,
3124,07/18/2022 20:30:00,25.33,-53.33,7.81,,,,
3125,07/18/2022 20:45:00,25.33,-53.35,7.81,,,,
3126,07/18/2022 21:00:00,25.40,-53.11,7.80,,,,
3127,07/18/2022 21:15:00,25.48,-53.10,7.80,,,,
3128,07/18/2022 21:30:00,25.53,-53.13,7.80,,,,
3129,07/18/2022 21:45:00,25.57,-53.03,7.80,,,,
3130,07/18/2022 22:00:00,25.62,-52.64,7.79,,,,
3131,07/18/2022 22:15:00,25.74,-51.99,7.78,,,,
3132,07/18/2022 22:30:00,25.82,-51.14,7.77,,,,
3133,07/18/2022 22:45:00,25.87,-49.94,7.75,,,,
3134,07/18/2022 23:00:00,25.84,-50.39,7.75,,,,
3135,07/18/2022 23:15:00,25.84,-50.72,7.76,,,,
3136,07/18/2022 23:30:00,25.74,-51.06,7.77,,,,
3137,07/18/2022 23:45:00,25.11,-52.60,7.79,,,,
3138,07/19/2022 00:00:00,24.99,-52.64,7.79,,,,
3139,07/19/2022 00:15:00,24.85,-52.49,7.79,,,,
3140,07/19/2022 00:30:00,24.82,-52.50,7.79,,,,
3141,07/19/2022 00:45:00,24.87,-52.74,7.80,,,,
3142,07/19/2022 01:00:00,24.77,-52.27,7.79,,,,
3143,07/19/2022 01:15:00,24.70,-52.38,7.79,,,,
3144,07/19/2022 01:30:00,24.77,-53.20,7.81,,,,
3145,07/19/2022 01:45:00,24.80,-53.31,7.81,,,,
3146,07/19/2022 02:00:00,24.73,-52.85,7.80,,,,
3147,07/19/2022 02:15:00,24.68,-52.19,7.79,,,,
3148,07/19/2022 02:30:00,24.65,-51.91,7.78,,,,
3149,07/19/2022 02:45:00,24.63,-50.81,7.76,,,,
3150,07/19/2022 03:00:00,24.63,-51.14,7.77,,,,
3151,07/19/2022 03:15:00,24.65,-51.27,7.77,,,,
3152,07/19/2022 03:30:00,24.65,-50.66,7.76,,,,
3153,07/19/2022 03:45:00,24.77,-48.38,7.72,,,,
3154,07/19/2022 04:00:00,24.68,-49.45,7.74,,,,
3155,07/19/2022 04:15:00,24.68,-50.10,7.75,,,,
3156,07/19/2022 04:30:00,24.63,-50.44,7.76,,,,
3157,07/19/2022 04:45:00,24.48,-51.83,7.78,,,,
3158,07/19/2022 05:00:00,24.39,-52.47,7.79,,,,
3159,07/19/2022 05:15:00,24.29,-52.45,7.79,,,,
3160,07/19/2022 05:30:00,24.29,-52.11,7.79,,,,
3161,07/19/2022 05:45:00,24.22,-52.06,7.79,,,,
3162,07/19/2022 06:00:00,24.27,-47.67,7.71,,,,
3163,07/19/2022 06:15:00,24.46,-43.22,7.63,,,,
3164,07/19/2022 06:30:00,24.46,-41.63,7.60,,,,
3165,07/19/2022 06:45:00,24.39,-46.88,7.70,,,,
3166,07/19/2022 07:00:00,24.24,-44.38,7.65,,,,
3167,07/19/2022 07:15:00,24.22,-44.39,7.65,,,,
3168,07/19/2022 07:30:00,24.34,-42.61,7.62,,,,
3169,07/19/2022 07:45:00,24.41,-44.05,7.65,,,,
3170,07/19/2022 08:00:00,24.48,-43.58,7.64,,,,
3171,07/19/2022 08:15:00,24.56,-43.94,7.64,,,,
3172,07/19/2022 08:30:00,24.63,-43.95,7.64,,,,
3173,07/19/2022 08:45:00,24.68,-44.49,7.65,,,,
3174,07/19/2022 09:00:00,24.73,-44.69,7.66,,,,
3175,07/19/2022 09:15:00,24.77,-45.89,7.68,,,,
3176,07/19/2022 09:30:00,24.87,-45.63,7.67,,,,
3177,07/19/2022 09:45:00,25.02,-45.61,7.67,,,,
3178,07/19/2022 10:00:00,25.14,-47.49,7.70,,,,
3179,07/19/2022 10:15:00,25.33,-47.13,7.70,,,,
3180,07/19/2022 10:30:00,25.50,-46.45,7.69,,,,
3181,07/19/2022 10:45:00,25.62,-45.61,7.67,,,,
3182,07/19/2022 11:00:00,25.82,-45.38,7.67,,,,
3183,07/19/2022 11:15:00,26.01,-45.70,7.67,,,,
3184,07/19/2022 11:30:00,26.28,-48.75,7.72,,,,
3185,07/19/2022 11:45:00,26.21,-49.10,7.73,,,,
3186,07/19/2022 12:00:00,25.96,-51.31,7.77,,,,
3187,07/19/2022 12:15:00,25.43,-53.53,7.81,,,,
3188,07/19/2022 12:30:00,25.36,-54.27,7.82,,,,
3189,07/19/2022 12:45:00,25.19,-54.42,7.83,,,,
3190,07/19/2022 13:00:00,25.11,-54.17,7.82,,,,
3191,07/19/2022 13:15:00,25.16,-54.00,7.82,,,,
3192,07/19/2022 13:30:00,25.19,-53.81,7.81,,,,
3193,07/19/2022 13:45:00,25.26,-53.86,7.82,,,,
3194,07/19/2022 14:00:00,25.23,-54.00,7.82,,,,
3195,07/19/2022 14:15:00,25.26,-54.77,7.83,,,,
3196,07/19/2022 14:30:00,25.31,-54.86,7.83,,,,
3197,07/19/2022 14:45:00,25.26,-54.85,7.83,,,,
3198,07/19/2022 15:00:00,25.21,-54.83,7.83,,,,
3199,07/19/2022 15:15:00,25.23,-54.69,7.83,,,,
3200,07/19/2022 15:30:00,25.23,-53.94,7.82,,,,
3201,07/19/2022 15:45:00,25.23,-54.67,7.83,,,,
3202,07/19/2022 16:00:00,25.26,-54.17,7.82,,,,
3203,07/19/2022 16:15:00,25.21,-53.64,7.81,,,,
3204,07/19/2022 16:30:00,25.19,-55.33,7.84,,,,
3205,07/19/2022 16:45:00,25.14,-56.14,7.86,,,,
3206,07/19/2022 17:00:00,25.09,-56.85,7.87,,,,
3207,07/19/2022 17:15:00,24.99,-57.33,7.88,,,,
3208,07/19/2022 17:30:00,24.97,-57.39,7.88,,,,
3209,07/19/2022 17:45:00,24.85,-57.38,7.88,,,,
3210,07/19/2022 18:00:00,24.94,-56.91,7.87,,,,
3211,07/19/2022 18:15:00,24.80,-55.19,7.84,,,,
3212,07/19/2022 18:30:00,24.73,-54.89,7.83,,,,
3213,07/19/2022 18:45:00,24.65,-51.25,7.77,,,,
3214,07/19/2022 19:00:00,24.65,-50.42,7.76,,,,
3215,07/19/2022 19:15:00,24.75,-48.47,7.72,,,,
3216,07/19/2022 19:30:00,24.90,-49.69,7.74,,,,
3217,07/19/2022 19:45:00,24.97,-49.06,7.73,,,,
3218,07/19/2022 20:00:00,24.80,-50.99,7.77,,,,
3219,07/19/2022 20:15:00,24.85,-53.41,7.81,,,,
3220,07/19/2022 20:30:00,24.90,-54.64,7.83,,,,
3221,07/19/2022 20:45:00,24.92,-53.31,7.81,,,,
3222,07/19/2022 21:00:00,25.14,-51.49,7.77,,,,
3223,07/19/2022 21:15:00,25.31,-52.60,7.79,,,,
3224,07/19/2022 21:30:00,25.45,-52.77,7.80,,,,
3225,07/19/2022 21:45:00,25.55,-52.92,7.80,,,,
3226,07/19/2022 22:00:00,25.65,-52.55,7.79,,,,
3227,07/19/2022 22:15:00,25.72,-52.91,7.80,,,,
3228,07/19/2022 22:30:00,25.79,-52.92,7.80,,,,
3229,07/19/2022 22:45:00,25.89,-52.20,7.78,,,,
3230,07/19/2022 23:00:00,25.96,-51.55,7.77,,,,
3231,07/19/2022 23:15:00,26.06,-51.94,7.78,,,,
3232,07/19/2022 23:30:00,26.11,-48.08,7.71,,,,
3233,07/19/2022 23:45:00,26.04,-46.81,7.69,,,,
3234,07/20/2022 00:00:00,26.08,-45.72,7.67,,,,
3235,07/20/2022 00:15:00,25.91,-50.81,7.76,,,,
3236,07/20/2022 00:30:00,25.89,-52.42,7.79,,,,
3237,07/20/2022 00:45:00,25.50,-54.25,7.82,,,,
3238,07/20/2022 01:00:00,24.80,-55.70,7.85,,,,
3239,07/20/2022 01:15:00,24.60,-55.22,7.84,,,,
3240,07/20/2022 01:30:00,24.36,-55.30,7.84,,,,
3241,07/20/2022 01:45:00,24.22,-55.20,7.84,,,,
3242,07/20/2022 02:00:00,24.19,-55.30,7.84,,,,
3243,07/20/2022 02:15:00,24.17,-54.77,7.83,,,,
3244,07/20/2022 02:30:00,24.12,-54.77,7.83,,,,
3245,07/20/2022 02:45:00,24.10,-54.77,7.83,,,,
3246,07/20/2022 03:00:00,24.12,-54.53,7.83,,,,
3247,07/20/2022 03:15:00,24.10,-54.69,7.83,,,,
3248,07/20/2022 03:30:00,24.10,-55.27,7.84,,,,
3249,07/20/2022 03:45:00,24.10,-55.35,7.84,,,,
3250,07/20/2022 04:00:00,24.10,-54.88,7.84,,,,
3251,07/20/2022 04:15:00,24.10,-53.78,7.82,,,,
3252,07/20/2022 04:30:00,24.07,-54.27,7.83,,,,
3253,07/20/2022 04:45:00,24.05,-54.33,7.83,,,,
3254,07/20/2022 05:00:00,24.00,-55.25,7.84,,,,
3255,07/20/2022 05:15:00,23.98,-55.38,7.85,,,,
3256,07/20/2022 05:30:00,23.95,-55.83,7.85,,,,
3257,07/20/2022 05:45:00,23.93,-55.11,7.84,,,,
3258,07/20/2022 06:00:00,23.93,-55.16,7.84,,,,
3259,07/20/2022 06:15:00,23.93,-54.42,7.83,,,,
3260,07/20/2022 06:30:00,23.95,-54.83,7.84,,,,
3261,07/20/2022 06:45:00,23.95,-54.49,7.83,,,,
3262,07/20/2022 07:00:00,23.95,-53.85,7.82,,,,
3263,07/20/2022 07:15:00,24.10,-50.02,7.75,,,,
3264,07/20/2022 07:30:00,24.15,-46.13,7.68,,,,
3265,07/20/2022 07:45:00,24.10,-47.08,7.70,,,,
3266,07/20/2022 08:00:00,24.07,-48.80,7.73,,,,
3267,07/20/2022 08:15:00,24.10,-49.36,7.74,,,,
3268,07/20/2022 08:30:00,24.15,-52.94,7.80,,,,
3269,07/20/2022 08:45:00,24.17,-53.06,7.80,,,,
3270,07/20/2022 09:00:00,24.24,-52.38,7.79,,,,
3271,07/20/2022 09:15:00,24.29,-53.25,7.81,,,,
3272,07/20/2022 09:30:00,24.36,-52.95,7.80,,,,
3273,07/20/2022 09:45:00,24.48,-52.83,7.80,,,,
3274,07/20/2022 10:00:00,24.70,-51.44,7.77,,,,
3275,07/20/2022 10:15:00,24.85,-52.97,7.80,,,,
3276,07/20/2022 10:30:00,25.02,-53.33,7.81,,,,
3277,07/20/2022 10:45:00,25.09,-53.63,7.81,,,,
3278,07/20/2022 11:00:00,25.19,-52.53,7.79,,,,
3279,07/20/2022 11:15:00,25.14,-52.70,7.80,,,,
3280,07/20/2022 11:30:00,25.19,-52.08,7.78,,,,
3281,07/20/2022 11:45:00,25.45,-51.00,7.76,,,,
