#,Date-Time (EST/EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
2561,12/01/2022 06:00:00,9.19,-72.50,8.18,,,,
2562,12/01/2022 06:15:00,8.92,-72.22,8.18,,,,
2563,12/01/2022 06:30:00,8.87,-71.99,8.17,,,,
2564,12/01/2022 06:45:00,8.79,-71.52,8.16,,,,
2565,12/01/2022 07:00:00,8.77,-71.71,8.17,,,,
2566,12/01/2022 07:15:00,8.69,-71.83,8.17,,,,
2567,12/01/2022 07:30:00,8.77,-72.16,8.18,,,,
2568,12/01/2022 07:45:00,8.77,-71.99,8.17,,,,
2569,12/01/2022 08:00:00,8.69,-71.80,8.17,,,,
2570,12/01/2022 08:15:00,8.69,-72.14,8.18,,,,
2571,12/01/2022 08:30:00,8.77,-72.58,8.18,,,,
2572,12/01/2022 08:45:00,8.77,-72.55,8.18,,,,
2573,12/01/2022 09:00:00,8.77,-72.35,8.18,,,,
2574,12/01/2022 09:15:00,8.77,-72.41,8.18,,,,
2575,12/01/2022 09:30:00,8.69,-72.35,8.18,,,,
2576,12/01/2022 09:45:00,8.69,-72.25,8.18,,,,
2577,12/01/2022 10:00:00,8.67,-72.17,8.18,,,,
2578,12/01/2022 10:15:00,8.72,-72.03,8.17,,,,
2579,12/01/2022 10:30:00,8.69,-72.06,8.17,,,,
2580,12/01/2022 10:45:00,8.72,-72.36,8.18,,,,
2581,12/01/2022 11:00:00,8.74,-72.64,8.19,,,,
2582,12/01/2022 11:15:00,8.69,-73.08,8.19,,,,
2583,12/01/2022 11:30:00,8.59,-73.58,8.20,,,,
2584,12/01/2022 11:45:00,8.57,-73.36,8.20,,,,
2585,12/01/2022 12:00:00,8.47,-73.30,8.20,,,,
2586,12/01/2022 12:15:00,8.44,-73.96,8.21,,,,
2587,12/01/2022 12:30:00,8.64,-73.69,8.21,,,,
2588,12/01/2022 12:45:00,8.67,-73.22,8.20,,,,
2589,12/01/2022 13:00:00,8.59,-73.41,8.20,,,,
2590,12/01/2022 13:15:00,8.59,-74.46,8.22,,,,
2591,12/01/2022 13:30:00,8.67,-74.64,8.22,,,,
2592,12/01/2022 13:45:00,8.72,-74.74,8.22,,,,
2593,12/01/2022 14:00:00,8.74,-74.66,8.22,,,,
2594,12/01/2022 14:15:00,8.74,-74.60,8.22,,,,
2595,12/01/2022 14:30:00,8.74,-74.64,8.22,,,,
2596,12/01/2022 14:45:00,8.72,-74.58,8.22,,,,
2597,12/01/2022 15:00:00,8.69,-74.63,8.22,,,,
2598,12/01/2022 15:15:00,8.67,-74.61,8.22,,,,
2599,12/01/2022 15:30:00,8.64,-74.39,8.22,,,,
2600,12/01/2022 15:45:00,8.62,-74.55,8.22,,,,
2601,12/01/2022 16:00:00,8.64,-74.38,8.22,,,,
2602,12/01/2022 16:15:00,8.59,-74.55,8.22,,,,
2603,12/01/2022 16:30:00,8.64,-74.46,8.22,,,,
2604,12/01/2022 16:45:00,8.62,-74.36,8.22,,,,
2605,12/01/2022 17:00:00,8.62,-74.27,8.22,,,,
2606,12/01/2022 17:15:00,8.62,-74.22,8.22,,,,
2607,12/01/2022 17:30:00,8.62,-74.22,8.22,,,,
2608,12/01/2022 17:45:00,8.59,-74.27,8.22,,,,
2609,12/01/2022 18:00:00,8.59,-74.36,8.22,,,,
2610,12/01/2022 18:15:00,8.62,-74.41,8.22,,,,
2611,12/01/2022 18:30:00,8.59,-74.52,8.22,,,,
2612,12/01/2022 18:45:00,8.54,-74.41,8.22,,,,
2613,12/01/2022 19:00:00,8.47,-74.13,8.21,,,,
2614,12/01/2022 19:15:00,8.27,-73.78,8.21,,,,
2615,12/01/2022 19:30:00,8.14,-73.74,8.21,,,,
2616,12/01/2022 19:45:00,8.24,-74.02,8.21,,,,
2617,12/01/2022 20:00:00,8.19,-73.75,8.21,,,,
2618,12/01/2022 20:15:00,8.17,-73.58,8.21,,,,
2619,12/01/2022 20:30:00,8.12,-73.42,8.20,,,,
2620,12/01/2022 20:45:00,8.02,-73.36,8.20,,,,
2621,12/01/2022 21:00:00,8.00,-73.49,8.20,,,,
2622,12/01/2022 21:15:00,8.02,-73.60,8.21,,,,
2623,12/01/2022 21:30:00,7.95,-73.49,8.20,,,,
2624,12/01/2022 21:45:00,7.90,-73.60,8.21,,,,
2625,12/01/2022 22:00:00,7.79,-73.50,8.21,,,,
2626,12/01/2022 22:15:00,7.72,-72.89,8.19,,,,
2627,12/01/2022 22:30:00,7.62,-72.80,8.19,,,,
2628,12/01/2022 22:45:00,6.91,-72.60,8.19,,,,
2629,12/01/2022 23:00:00,4.95,-70.03,8.15,,,,
2630,12/01/2022 23:15:00,3.41,-67.99,8.12,,,,
2631,12/01/2022 23:30:00,2.45,-64.46,8.06,,,,
2632,12/01/2022 23:45:00,2.02,-62.86,8.03,,,,
2633,12/02/2022 00:00:00,1.75,-62.36,8.02,,,,
2634,12/02/2022 00:15:00,1.59,-60.42,7.98,,,,
2635,12/02/2022 00:30:00,1.83,-61.33,8.00,,,,
2636,12/02/2022 00:45:00,1.99,-63.44,8.04,,,,
2637,12/02/2022 01:00:00,1.99,-65.86,8.08,,,,
2638,12/02/2022 01:15:00,3.72,-73.13,8.22,,,,
2639,12/02/2022 01:30:00,5.64,-71.63,8.18,,,,
2640,12/02/2022 01:45:00,6.48,-69.96,8.14,,,,
2641,12/02/2022 02:00:00,7.22,-72.42,8.19,,,,
2642,12/02/2022 02:15:00,7.44,-73.67,8.21,,,,
2643,12/02/2022 02:30:00,7.62,-73.69,8.21,,,,
2644,12/02/2022 02:45:00,7.72,-73.61,8.21,,,,
2645,12/02/2022 03:00:00,7.74,-73.58,8.21,,,,
2646,12/02/2022 03:15:00,7.77,-73.52,8.21,,,,
2647,12/02/2022 03:30:00,7.84,-73.55,8.21,,,,
2648,12/02/2022 03:45:00,7.90,-73.49,8.20,,,,
2649,12/02/2022 04:00:00,7.95,-73.44,8.20,,,,
2650,12/02/2022 04:15:00,8.00,-73.49,8.20,,,,
2651,12/02/2022 04:30:00,7.97,-73.60,8.21,,,,
2652,12/02/2022 04:45:00,7.90,-73.64,8.21,,,,
2653,12/02/2022 05:00:00,7.84,-73.96,8.21,,,,
2654,12/02/2022 05:15:00,7.84,-73.71,8.21,,,,
2655,12/02/2022 05:30:00,7.84,-73.75,8.21,,,,
2656,12/02/2022 05:45:00,7.84,-73.91,8.21,,,,
2657,12/02/2022 06:00:00,7.84,-73.80,8.21,,,,
2658,12/02/2022 06:15:00,7.87,-73.81,8.21,,,,
2659,12/02/2022 06:30:00,7.87,-73.63,8.21,,,,
2660,12/02/2022 06:45:00,7.84,-73.50,8.21,,,,
2661,12/02/2022 07:00:00,7.84,-73.33,8.20,,,,
2662,12/02/2022 07:15:00,7.87,-73.44,8.20,,,,
2663,12/02/2022 07:30:00,7.87,-73.52,8.21,,,,
2664,12/02/2022 07:45:00,7.87,-73.44,8.20,,,,
2665,12/02/2022 08:00:00,7.87,-73.35,8.20,,,,
2666,12/02/2022 08:15:00,7.84,-73.28,8.20,,,,
2667,12/02/2022 08:30:00,7.90,-73.30,8.20,,,,
2668,12/02/2022 08:45:00,7.44,-72.94,8.20,,,,
2669,12/02/2022 09:00:00,7.19,-72.77,8.19,,,,
2670,12/02/2022 09:15:00,7.79,-73.77,8.21,,,,
2671,12/02/2022 09:30:00,7.77,-73.85,8.21,,,,
2672,12/02/2022 09:45:00,7.82,-74.22,8.22,,,,
2673,12/02/2022 10:00:00,7.67,-73.88,8.21,,,,
2674,12/02/2022 10:15:00,7.59,-73.72,8.21,,,,
2675,12/02/2022 10:30:00,7.67,-73.85,8.21,,,,
2676,12/02/2022 10:45:00,7.77,-73.99,8.21,,,,
2677,12/02/2022 11:00:00,7.77,-73.86,8.21,,,,
2678,12/02/2022 11:15:00,7.79,-73.89,8.21,,,,
2679,12/02/2022 11:30:00,7.90,-74.06,8.22,,,,
2680,12/02/2022 11:45:00,7.90,-74.02,8.21,,,,
2681,12/02/2022 12:00:00,7.92,-73.99,8.21,,,,
2682,12/02/2022 12:15:00,7.92,-73.80,8.21,,,,
2683,12/02/2022 12:30:00,7.97,-73.81,8.21,,,,
2684,12/02/2022 12:45:00,8.02,-74.14,8.22,,,,
2685,12/02/2022 13:00:00,8.07,-75.03,8.23,,,,
2686,12/02/2022 13:15:00,8.19,-75.67,8.24,,,,
2687,12/02/2022 13:30:00,8.39,-75.49,8.24,,,,
2688,12/02/2022 13:45:00,8.14,-74.99,8.23,,,,
2689,12/02/2022 14:00:00,8.32,-75.46,8.24,,,,
2690,12/02/2022 14:15:00,8.24,-75.46,8.24,,,,
2691,12/02/2022 14:30:00,8.24,-75.53,8.24,,,,
2692,12/02/2022 14:45:00,8.24,-75.49,8.24,,,,
2693,12/02/2022 15:00:00,8.27,-75.36,8.24,,,,
2694,12/02/2022 15:15:00,8.29,-75.78,8.25,,,,
2695,12/02/2022 15:30:00,8.32,-75.41,8.24,,,,
2696,12/02/2022 15:45:00,8.32,-75.44,8.24,,,,
2697,12/02/2022 16:00:00,8.32,-75.52,8.24,,,,
2698,12/02/2022 16:15:00,8.34,-75.42,8.24,,,,
2699,12/02/2022 16:30:00,8.34,-75.31,8.24,,,,
2700,12/02/2022 16:45:00,8.32,-75.21,8.24,,,,
2701,12/02/2022 17:00:00,8.27,-75.35,8.24,,,,
2702,12/02/2022 17:15:00,8.27,-75.28,8.24,,,,
2703,12/02/2022 17:30:00,8.22,-75.38,8.24,,,,
2704,12/02/2022 17:45:00,8.22,-75.38,8.24,,,,
2705,12/02/2022 18:00:00,8.19,-75.42,8.24,,,,
2706,12/02/2022 18:15:00,8.22,-75.33,8.24,,,,
2707,12/02/2022 18:30:00,8.24,-75.25,8.24,,,,
2708,12/02/2022 18:45:00,8.24,-75.13,8.23,,,,
2709,12/02/2022 19:00:00,8.22,-75.06,8.23,,,,
2710,12/02/2022 19:15:00,8.17,-74.88,8.23,,,,
2711,12/02/2022 19:30:00,8.12,-74.69,8.23,,,,
2712,12/02/2022 19:45:00,8.12,-74.36,8.22,,,,
2713,12/02/2022 20:00:00,8.14,-73.56,8.21,,,,
2714,12/02/2022 20:15:00,8.14,-72.89,8.19,,,,
2715,12/02/2022 20:30:00,8.14,-72.97,8.19,,,,
2716,12/02/2022 20:45:00,8.09,-73.25,8.20,,,,
2717,12/02/2022 21:00:00,8.00,-74.66,8.23,,,,
2718,12/02/2022 21:15:00,8.02,-74.91,8.23,,,,
2719,12/02/2022 21:30:00,8.02,-74.83,8.23,,,,
2720,12/02/2022 21:45:00,8.02,-74.77,8.23,,,,
2721,12/02/2022 22:00:00,8.02,-74.77,8.23,,,,
2722,12/02/2022 22:15:00,7.97,-74.66,8.23,,,,
2723,12/02/2022 22:30:00,7.97,-74.36,8.22,,,,
2724,12/02/2022 22:45:00,8.02,-74.22,8.22,,,,
2725,12/02/2022 23:00:00,8.05,-74.35,8.22,,,,
2726,12/02/2022 23:15:00,8.02,-74.38,8.22,,,,
2727,12/02/2022 23:30:00,8.00,-74.42,8.22,,,,
2728,12/02/2022 23:45:00,7.95,-74.36,8.22,,,,
2729,12/03/2022 00:00:00,7.92,-74.42,8.22,,,,
2730,12/03/2022 00:15:00,7.87,-74.33,8.22,,,,
2731,12/03/2022 00:30:00,7.82,-74.24,8.22,,,,
2732,12/03/2022 00:45:00,7.77,-74.03,8.22,,,,
2733,12/03/2022 01:00:00,7.77,-73.81,8.21,,,,
2734,12/03/2022 01:15:00,7.74,-73.58,8.21,,,,
2735,12/03/2022 01:30:00,7.74,-73.03,8.20,,,,
2736,12/03/2022 01:45:00,7.72,-73.27,8.20,,,,
2737,12/03/2022 02:00:00,7.77,-73.94,8.21,,,,
2738,12/03/2022 02:15:00,7.90,-73.74,8.21,,,,
2739,12/03/2022 02:30:00,7.97,-73.99,8.21,,,,
2740,12/03/2022 02:45:00,8.02,-74.03,8.21,,,,
2741,12/03/2022 03:00:00,8.05,-73.88,8.21,,,,
2742,12/03/2022 03:15:00,8.05,-73.81,8.21,,,,
2743,12/03/2022 03:30:00,8.09,-73.86,8.21,,,,
2744,12/03/2022 03:45:00,8.12,-73.92,8.21,,,,
2745,12/03/2022 04:00:00,8.12,-73.91,8.21,,,,
2746,12/03/2022 04:15:00,8.14,-74.00,8.21,,,,
2747,12/03/2022 04:30:00,8.14,-73.97,8.21,,,,
2748,12/03/2022 04:45:00,8.17,-73.91,8.21,,,,
2749,12/03/2022 05:00:00,8.19,-73.96,8.21,,,,
2750,12/03/2022 05:15:00,8.17,-73.64,8.21,,,,
2751,12/03/2022 05:30:00,8.19,-73.96,8.21,,,,
2752,12/03/2022 05:45:00,8.22,-73.99,8.21,,,,
2753,12/03/2022 06:00:00,8.22,-73.99,8.21,,,,
2754,12/03/2022 06:15:00,8.22,-73.83,8.21,,,,
2755,12/03/2022 06:30:00,8.22,-73.72,8.21,,,,
2756,12/03/2022 06:45:00,8.27,-73.99,8.21,,,,
2757,12/03/2022 07:00:00,8.29,-74.02,8.21,,,,
2758,12/03/2022 07:15:00,8.34,-74.19,8.22,,,,
2759,12/03/2022 07:30:00,8.34,-74.14,8.22,,,,
2760,12/03/2022 07:45:00,8.34,-74.10,8.21,,,,
2761,12/03/2022 08:00:00,8.34,-73.89,8.21,,,,
2762,12/03/2022 08:15:00,8.34,-73.58,8.20,,,,
2763,12/03/2022 08:30:00,8.34,-73.52,8.20,,,,
2764,12/03/2022 08:45:00,8.37,-73.44,8.20,,,,
2765,12/03/2022 09:00:00,8.39,-73.36,8.20,,,,
2766,12/03/2022 09:15:00,8.39,-73.28,8.20,,,,
2767,12/03/2022 09:30:00,8.42,-73.27,8.20,,,,
2768,12/03/2022 09:45:00,8.39,-72.91,8.19,,,,
2769,12/03/2022 10:00:00,8.42,-72.96,8.19,,,,
2770,12/03/2022 10:15:00,8.49,-73.38,8.20,,,,
2771,12/03/2022 10:30:00,8.57,-73.49,8.20,,,,
2772,12/03/2022 10:45:00,8.59,-73.61,8.20,,,,
2773,12/03/2022 11:00:00,8.62,-73.72,8.21,,,,
2774,12/03/2022 11:15:00,8.67,-73.69,8.21,,,,
2775,12/03/2022 11:30:00,8.67,-73.63,8.20,,,,
2776,12/03/2022 11:45:00,8.72,-73.66,8.20,,,,
2777,12/03/2022 12:00:00,8.74,-73.72,8.21,,,,
2778,12/03/2022 12:15:00,8.79,-73.61,8.20,,,,
2779,12/03/2022 12:30:00,8.72,-73.38,8.20,,,,
2780,12/03/2022 12:45:00,8.72,-73.19,8.20,,,,
2781,12/03/2022 13:00:00,8.72,-73.11,8.19,,,,
2782,12/03/2022 13:15:00,8.74,-73.02,8.19,,,,
2783,12/03/2022 13:30:00,8.72,-72.78,8.19,,,,
2784,12/03/2022 13:45:00,8.84,-72.86,8.19,,,,
2785,12/03/2022 14:00:00,8.87,-72.71,8.19,,,,
2786,12/03/2022 14:15:00,8.79,-72.33,8.18,,,,
2787,12/03/2022 14:30:00,8.74,-72.31,8.18,,,,
2788,12/03/2022 14:45:00,8.92,-72.11,8.17,,,,
2789,12/03/2022 15:00:00,9.19,-72.44,8.18,,,,
2790,12/03/2022 15:15:00,9.21,-72.80,8.19,,,,
2791,12/03/2022 15:30:00,9.21,-72.92,8.19,,,,
2792,12/03/2022 15:45:00,9.19,-72.94,8.19,,,,
2793,12/03/2022 16:00:00,9.21,-72.86,8.19,,,,
2794,12/03/2022 16:15:00,9.19,-73.03,8.19,,,,
2795,12/03/2022 16:30:00,9.21,-73.08,8.19,,,,
2796,12/03/2022 16:45:00,9.29,-72.92,8.19,,,,
2797,12/03/2022 17:00:00,9.34,-72.96,8.19,,,,
2798,12/03/2022 17:15:00,9.39,-73.05,8.19,,,,
2799,12/03/2022 17:30:00,9.41,-73.19,8.19,,,,
2800,12/03/2022 17:45:00,9.41,-73.05,8.19,,,,
2801,12/03/2022 18:00:00,9.44,-73.21,8.19,,,,
2802,12/03/2022 18:15:00,9.44,-73.05,8.19,,,,
2803,12/03/2022 18:30:00,9.48,-72.05,8.17,,,,
2804,12/03/2022 18:45:00,9.51,-71.02,8.15,,,,
2805,12/03/2022 19:00:00,9.53,-71.02,8.15,,,,
2806,12/03/2022 19:15:00,9.58,-71.19,8.15,,,,
2807,12/03/2022 19:30:00,9.61,-71.05,8.15,,,,
2808,12/03/2022 19:45:00,9.56,-71.27,8.16,,,,
2809,12/03/2022 20:00:00,9.53,-71.28,8.16,,,,
2810,12/03/2022 20:15:00,9.58,-71.78,8.17,,,,
2811,12/03/2022 20:30:00,9.61,-71.58,8.16,,,,
2812,12/03/2022 20:45:00,9.61,-71.06,8.15,,,,
2813,12/03/2022 21:00:00,9.61,-70.99,8.15,,,,
2814,12/03/2022 21:15:00,9.61,-71.00,8.15,,,,
2815,12/03/2022 21:30:00,9.63,-71.06,8.15,,,,
2816,12/03/2022 21:45:00,9.63,-70.92,8.15,,,,
2817,12/03/2022 22:00:00,9.63,-70.86,8.15,,,,
2818,12/03/2022 22:15:00,9.63,-70.74,8.15,,,,
2819,12/03/2022 22:30:00,9.61,-70.89,8.15,,,,
2820,12/03/2022 22:45:00,9.51,-70.77,8.15,,,,
2821,12/03/2022 23:00:00,9.46,-70.47,8.14,,,,
2822,12/03/2022 23:15:00,9.41,-70.41,8.14,,,,
2823,12/03/2022 23:30:00,9.39,-70.25,8.14,,,,
2824,12/03/2022 23:45:00,9.31,-70.25,8.14,,,,
2825,12/04/2022 00:00:00,9.24,-70.00,8.13,,,,
2826,12/04/2022 00:15:00,9.19,-70.05,8.13,,,,
2827,12/04/2022 00:30:00,9.11,-69.88,8.13,,,,
2828,12/04/2022 00:45:00,9.04,-69.58,8.13,,,,
2829,12/04/2022 01:00:00,8.99,-69.30,8.12,,,,
2830,12/04/2022 01:15:00,8.89,-69.08,8.12,,,,
2831,12/04/2022 01:30:00,8.74,-68.85,8.11,,,,
2832,12/04/2022 01:45:00,8.69,-68.56,8.11,,,,
2833,12/04/2022 02:00:00,8.62,-68.44,8.11,,,,
2834,12/04/2022 02:15:00,8.37,-68.25,8.10,,,,
2835,12/04/2022 02:30:00,8.34,-68.27,8.10,,,,
2836,12/04/2022 02:45:00,8.17,-68.38,8.11,,,,
2837,12/04/2022 03:00:00,8.12,-68.42,8.11,,,,
2838,12/04/2022 03:15:00,8.05,-68.55,8.11,,,,
2839,12/04/2022 03:30:00,8.29,-68.38,8.11,,,,
2840,12/04/2022 03:45:00,8.59,-69.89,8.13,,,,
2841,12/04/2022 04:00:00,8.79,-70.35,8.14,,,,
2842,12/04/2022 04:15:00,8.87,-70.63,8.15,,,,
2843,12/04/2022 04:30:00,8.89,-70.81,8.15,,,,
2844,12/04/2022 04:45:00,8.89,-70.86,8.15,,,,
2845,12/04/2022 05:00:00,8.89,-70.94,8.15,,,,
2846,12/04/2022 05:15:00,8.89,-71.00,8.15,,,,
2847,12/04/2022 05:30:00,8.87,-71.10,8.16,,,,
2848,12/04/2022 05:45:00,8.89,-71.14,8.16,,,,
2849,12/04/2022 06:00:00,8.89,-71.11,8.16,,,,
2850,12/04/2022 06:15:00,8.92,-71.13,8.16,,,,
2851,12/04/2022 06:30:00,8.92,-71.10,8.16,,,,
2852,12/04/2022 06:45:00,8.94,-71.22,8.16,,,,
2853,12/04/2022 07:00:00,8.94,-71.22,8.16,,,,
2854,12/04/2022 07:15:00,8.92,-71.19,8.16,,,,
2855,12/04/2022 07:30:00,8.82,-70.96,8.15,,,,
2856,12/04/2022 07:45:00,8.74,-71.06,8.16,,,,
2857,12/04/2022 08:00:00,8.87,-71.25,8.16,,,,
2858,12/04/2022 08:15:00,8.87,-71.38,8.16,,,,
2859,12/04/2022 08:30:00,8.92,-71.47,8.16,,,,
2860,12/04/2022 08:45:00,8.87,-71.67,8.17,,,,
2861,12/04/2022 09:00:00,8.89,-71.72,8.17,,,,
2862,12/04/2022 09:15:00,8.79,-71.88,8.17,,,,
2863,12/04/2022 09:30:00,8.84,-71.94,8.17,,,,
2864,12/04/2022 09:45:00,8.89,-72.50,8.18,,,,
2865,12/04/2022 10:00:00,8.92,-72.49,8.18,,,,
2866,12/04/2022 10:15:00,8.79,-72.74,8.19,,,,
2867,12/04/2022 10:30:00,8.67,-72.08,8.18,,,,
2868,12/04/2022 10:45:00,8.72,-72.33,8.18,,,,
2869,12/04/2022 11:00:00,8.84,-73.16,8.19,,,,
2870,12/04/2022 11:15:00,8.84,-73.47,8.20,,,,
2871,12/04/2022 11:30:00,8.67,-72.55,8.18,,,,
2872,12/04/2022 11:45:00,8.62,-72.58,8.18,,,,
2873,12/04/2022 12:00:00,8.69,-72.77,8.19,,,,
2874,12/04/2022 12:15:00,8.67,-72.21,8.18,,,,
2875,12/04/2022 12:30:00,8.69,-72.13,8.18,,,,
2876,12/04/2022 12:45:00,8.64,-71.53,8.16,,,,
2877,12/04/2022 13:00:00,8.62,-70.94,8.15,,,,
2878,12/04/2022 13:15:00,8.72,-71.02,8.15,,,,
2879,12/04/2022 13:30:00,8.69,-71.05,8.16,,,,
2880,12/04/2022 13:45:00,8.69,-71.27,8.16,,,,
2881,12/04/2022 14:00:00,8.64,-71.39,8.16,,,,
2882,12/04/2022 14:15:00,8.59,-71.63,8.17,,,,
2883,12/04/2022 14:30:00,8.57,-71.53,8.17,,,,
2884,12/04/2022 14:45:00,8.52,-71.58,8.17,,,,
2885,12/04/2022 15:00:00,8.47,-72.08,8.18,,,,
2886,12/04/2022 15:15:00,8.24,-68.92,8.12,,,,
2887,12/04/2022 15:30:00,8.12,-67.80,8.10,,,,
2888,12/04/2022 15:45:00,8.39,-69.75,8.13,,,,
2889,12/04/2022 16:00:00,8.62,-72.46,8.18,,,,
2890,12/04/2022 16:15:00,8.77,-73.53,8.20,,,,
2891,12/04/2022 16:30:00,8.77,-73.55,8.20,,,,
2892,12/04/2022 16:45:00,8.82,-73.66,8.20,,,,
2893,12/04/2022 17:00:00,8.82,-73.77,8.21,,,,
2894,12/04/2022 17:15:00,8.79,-73.69,8.20,,,,
2895,12/04/2022 17:30:00,8.82,-73.75,8.21,,,,
2896,12/04/2022 17:45:00,8.82,-73.71,8.20,,,,
2897,12/04/2022 18:00:00,8.82,-73.69,8.20,,,,
2898,12/04/2022 18:15:00,8.82,-73.71,8.20,,,,
2899,12/04/2022 18:30:00,8.84,-73.71,8.20,,,,
2900,12/04/2022 18:45:00,8.82,-73.61,8.20,,,,
2901,12/04/2022 19:00:00,8.82,-73.58,8.20,,,,
2902,12/04/2022 19:15:00,8.82,-73.56,8.20,,,,
2903,12/04/2022 19:30:00,8.72,-73.46,8.20,,,,
2904,12/04/2022 19:45:00,8.77,-73.49,8.20,,,,
2905,12/04/2022 20:00:00,8.74,-73.03,8.19,,,,
2906,12/04/2022 20:15:00,8.67,-72.88,8.19,,,,
2907,12/04/2022 20:30:00,8.37,-72.58,8.19,,,,
2908,12/04/2022 20:45:00,8.59,-72.96,8.19,,,,
2909,12/04/2022 21:00:00,8.49,-73.13,8.20,,,,
2910,12/04/2022 21:15:00,8.54,-73.16,8.20,,,,
2911,12/04/2022 21:30:00,8.59,-73.41,8.20,,,,
2912,12/04/2022 21:45:00,8.59,-73.39,8.20,,,,
2913,12/04/2022 22:00:00,8.54,-73.16,8.20,,,,
2914,12/04/2022 22:15:00,8.49,-73.06,8.19,,,,
2915,12/04/2022 22:30:00,8.42,-72.75,8.19,,,,
2916,12/04/2022 22:45:00,8.19,-72.31,8.18,,,,
2917,12/04/2022 23:00:00,8.07,-72.30,8.18,,,,
2918,12/04/2022 23:15:00,7.19,-69.85,8.14,,,,
2919,12/04/2022 23:30:00,6.94,-69.77,8.14,,,,
2920,12/04/2022 23:45:00,6.28,-68.66,8.12,,,,
2921,12/05/2022 00:00:00,6.31,-69.38,8.13,,,,
2922,12/05/2022 00:15:00,6.36,-68.24,8.11,,,,
2923,12/05/2022 00:30:00,6.28,-68.28,8.11,,,,
2924,12/05/2022 00:45:00,6.28,-68.86,8.12,,,,
2925,12/05/2022 01:00:00,6.38,-68.36,8.11,,,,
2926,12/05/2022 01:15:00,6.46,-68.72,8.12,,,,
2927,12/05/2022 01:30:00,6.69,-69.02,8.13,,,,
2928,12/05/2022 01:45:00,6.66,-68.71,8.12,,,,
2929,12/05/2022 02:00:00,6.59,-68.08,8.11,,,,
2930,12/05/2022 02:15:00,6.79,-68.64,8.12,,,,
2931,12/05/2022 02:30:00,7.09,-69.22,8.13,,,,
2932,12/05/2022 02:45:00,7.02,-68.97,8.12,,,,
2933,12/05/2022 03:00:00,6.79,-68.88,8.12,,,,
2934,12/05/2022 03:15:00,6.43,-68.28,8.11,,,,
2935,12/05/2022 03:30:00,6.84,-69.89,8.14,,,,
2936,12/05/2022 03:45:00,7.54,-71.53,8.17,,,,
2937,12/05/2022 04:00:00,8.22,-72.60,8.19,,,,
2938,12/05/2022 04:15:00,8.24,-72.60,8.19,,,,
2939,12/05/2022 04:30:00,8.22,-72.56,8.19,,,,
2940,12/05/2022 04:45:00,8.19,-72.44,8.18,,,,
2941,12/05/2022 05:00:00,8.22,-72.46,8.18,,,,
2942,12/05/2022 05:15:00,8.19,-72.41,8.18,,,,
2943,12/05/2022 05:30:00,8.19,-72.35,8.18,,,,
2944,12/05/2022 05:45:00,8.22,-72.38,8.18,,,,
2945,12/05/2022 06:00:00,8.19,-72.31,8.18,,,,
2946,12/05/2022 06:15:00,8.24,-72.46,8.18,,,,
2947,12/05/2022 06:30:00,8.19,-72.49,8.18,,,,
2948,12/05/2022 06:45:00,8.19,-72.38,8.18,,,,
2949,12/05/2022 07:00:00,8.17,-72.24,8.18,,,,
2950,12/05/2022 07:15:00,8.22,-72.36,8.18,,,,
2951,12/05/2022 07:30:00,8.24,-72.38,8.18,,,,
2952,12/05/2022 07:45:00,8.24,-72.44,8.18,,,,
2953,12/05/2022 08:00:00,8.24,-72.50,8.18,,,,
2954,12/05/2022 08:15:00,8.24,-72.53,8.19,,,,
2955,12/05/2022 08:30:00,8.17,-72.56,8.19,,,,
2956,12/05/2022 08:45:00,8.19,-72.63,8.19,,,,
2957,12/05/2022 09:00:00,8.27,-72.86,8.19,,,,
2958,12/05/2022 09:15:00,8.22,-72.97,8.19,,,,
2959,12/05/2022 09:30:00,8.24,-73.17,8.20,,,,
2960,12/05/2022 09:45:00,8.19,-73.24,8.20,,,,
2961,12/05/2022 10:00:00,8.24,-73.42,8.20,,,,
2962,12/05/2022 10:15:00,8.22,-73.36,8.20,,,,
2963,12/05/2022 10:30:00,8.27,-73.66,8.21,,,,
2964,12/05/2022 10:45:00,8.29,-74.49,8.22,,,,
2965,12/05/2022 11:00:00,8.27,-74.39,8.22,,,,
2966,12/05/2022 11:15:00,8.37,-74.16,8.22,,,,
2967,12/05/2022 11:30:00,8.39,-74.30,8.22,,,,
2968,12/05/2022 11:45:00,8.42,-74.80,8.23,,,,
2969,12/05/2022 12:00:00,8.42,-74.77,8.23,,,,
2970,12/05/2022 12:15:00,8.39,-74.53,8.22,,,,
2971,12/05/2022 12:30:00,8.42,-74.42,8.22,,,,
2972,12/05/2022 12:45:00,8.39,-74.33,8.22,,,,
2973,12/05/2022 13:00:00,8.39,-74.05,8.21,,,,
2974,12/05/2022 13:15:00,8.34,-73.88,8.21,,,,
2975,12/05/2022 13:30:00,8.34,-73.94,8.21,,,,
2976,12/05/2022 13:45:00,8.32,-73.88,8.21,,,,
2977,12/05/2022 14:00:00,8.32,-73.83,8.21,,,,
2978,12/05/2022 14:15:00,8.32,-73.83,8.21,,,,
2979,12/05/2022 14:30:00,8.24,-73.85,8.21,,,,
2980,12/05/2022 14:45:00,8.07,-77.27,8.28,,,,
2981,12/05/2022 15:00:00,7.84,-79.35,8.32,,,,
