#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,Start pH Calibration,pH Calibration Values,pH Calibration Buffers,End pH Calibration,End of File
2306,06/11/2022 05:30:00,17.44,-76.96,8.10,,,,,,,,
2307,06/11/2022 05:45:00,17.39,-77.61,8.12,,,,,,,,
2308,06/11/2022 06:00:00,17.32,-78.24,8.13,,,,,,,,
2309,06/11/2022 06:15:00,17.22,-75.44,8.08,,,,,,,,
2310,06/11/2022 06:30:00,17.25,-78.41,8.13,,,,,,,,
2311,06/11/2022 06:45:00,17.18,-79.41,8.15,,,,,,,,
2312,06/11/2022 07:00:00,17.22,-78.39,8.13,,,,,,,,
2313,06/11/2022 07:15:00,17.13,-79.81,8.16,,,,,,,,
2314,06/11/2022 07:30:00,17.11,-80.16,8.16,,,,,,,,
2315,06/11/2022 07:45:00,17.08,-80.16,8.16,,,,,,,,
2316,06/11/2022 08:00:00,17.11,-80.03,8.16,,,,,,,,
2317,06/11/2022 08:15:00,17.11,-80.03,8.16,,,,,,,,
2318,06/11/2022 08:30:00,17.13,-80.08,8.16,,,,,,,,
2319,06/11/2022 08:45:00,17.15,-80.16,8.16,,,,,,,,
2320,06/11/2022 09:00:00,17.15,-80.19,8.16,,,,,,,,
2321,06/11/2022 09:15:00,17.18,-80.19,8.16,,,,,,,,
2322,06/11/2022 09:30:00,17.20,-80.27,8.16,,,,,,,,
2323,06/11/2022 09:45:00,17.25,-80.42,8.17,,,,,,,,
2324,06/11/2022 10:00:00,17.34,-80.92,8.18,,,,,,,,
2325,06/11/2022 10:15:00,17.44,-81.21,8.18,,,,,,,,
2326,06/11/2022 10:30:00,17.39,-81.25,8.18,,,,,,,,
2327,06/11/2022 10:45:00,17.58,-81.77,8.19,,,,,,,,
2328,06/11/2022 11:00:00,17.75,-81.83,8.19,,,,,,,,
2329,06/11/2022 11:15:00,17.87,-81.81,8.19,,,,,,,,
2330,06/11/2022 11:30:00,17.91,-81.66,8.19,,,,,,,,
2331,06/11/2022 11:45:00,18.03,-81.83,8.19,,,,,,,,
2332,06/11/2022 12:00:00,18.18,-81.64,8.19,,,,,,,,
2333,06/11/2022 12:15:00,18.22,-81.85,8.19,,,,,,,,
2334,06/11/2022 12:30:00,18.34,-81.63,8.18,,,,,,,,
2335,06/11/2022 12:45:00,18.68,-81.60,8.18,,,,,,,,
2336,06/11/2022 13:00:00,19.08,-81.27,8.17,,,,,,,,
2337,06/11/2022 13:15:00,19.46,-81.75,8.18,,,,,,,,
2338,06/11/2022 13:30:00,20.48,-82.41,8.19,,,,,,,,
2339,06/11/2022 13:45:00,22.78,-85.99,8.24,,,,,,,,
2340,06/11/2022 14:00:00,22.97,-84.63,8.22,,,,,,,,
2341,06/11/2022 14:15:00,23.26,-84.30,8.21,,,,,,,,
2342,06/11/2022 14:30:00,23.26,-90.50,8.32,,,,,,,,
2343,06/11/2022 14:45:00,22.94,-88.64,8.29,,,,,,,,
2344,06/11/2022 15:00:00,22.97,-89.50,8.30,,,,,,,,
2345,06/11/2022 15:15:00,23.02,-90.19,8.32,,,,,,,,
2346,06/11/2022 15:30:00,22.94,-91.00,8.33,,,,,,,,
2347,06/11/2022 15:45:00,22.70,-91.36,8.34,,,,,,,,
2348,06/11/2022 16:00:00,23.18,-91.02,8.33,,,,,,,,
2349,06/11/2022 16:15:00,23.83,-92.13,8.35,,,,,,,,
2350,06/11/2022 16:30:00,24.03,-89.02,8.29,,,,,,,,
2351,06/11/2022 16:45:00,23.95,-88.58,8.28,,,,,,,,
2352,06/11/2022 17:00:00,22.78,-86.69,8.26,,,,,,,,
2353,06/11/2022 17:15:00,22.13,-85.14,8.23,,,,,,,,
2354,06/11/2022 17:30:00,21.99,-86.25,8.25,,,,,,,,
2355,06/11/2022 17:45:00,21.49,-84.03,8.21,,,,,,,,
2356,06/11/2022 18:00:00,20.48,-82.47,8.19,,,,,,,,
2357,06/11/2022 18:15:00,20.17,-81.80,8.18,,,,,,,,
2358,06/11/2022 18:30:00,19.86,-81.69,8.18,,,,,,,,
2359,06/11/2022 18:45:00,20.29,-82.22,8.19,,,,,,,,
2360,06/11/2022 19:00:00,19.39,-81.78,8.18,,,,,,,,
2361,06/11/2022 19:15:00,18.77,-82.05,8.19,,,,,,,,
2362,06/11/2022 19:30:00,18.32,-82.05,8.19,,,,,,,,
2363,06/11/2022 19:45:00,17.99,-82.08,8.19,,,,,,,,
2364,06/11/2022 20:00:00,17.77,-82.25,8.20,,,,,,,,
2365,06/11/2022 20:15:00,17.58,-81.94,8.19,,,,,,,,
2366,06/11/2022 20:30:00,17.53,-81.55,8.19,,,,,,,,
2367,06/11/2022 20:45:00,17.51,-81.47,8.18,,,,,,,,
2368,06/11/2022 21:00:00,17.51,-81.36,8.18,,,,,,,,
2369,06/11/2022 21:15:00,17.49,-81.39,8.18,,,,,,,,
2370,06/11/2022 21:30:00,17.51,-81.36,8.18,,,,,,,,
2371,06/11/2022 21:45:00,17.46,-81.28,8.18,,,,,,,,
2372,06/11/2022 22:00:00,17.49,-81.14,8.18,,,,,,,,
2373,06/11/2022 22:15:00,17.46,-81.06,8.18,,,,,,,,
2374,06/11/2022 22:30:00,17.49,-81.05,8.18,,,,,,,,
2375,06/11/2022 22:45:00,17.53,-81.03,8.18,,,,,,,,
2376,06/11/2022 23:00:00,17.53,-81.14,8.18,,,,,,,,
2377,06/11/2022 23:15:00,17.56,-81.36,8.18,,,,,,,,
2378,06/11/2022 23:30:00,17.63,-81.38,8.18,,,,,,,,
2379,06/11/2022 23:45:00,17.77,-81.27,8.18,,,,,,,,
2380,06/12/2022 00:00:00,17.94,-78.75,8.13,,,,,,,,
2381,06/12/2022 00:15:00,18.03,-77.64,8.11,,,,,,,,
2382,06/12/2022 00:30:00,17.91,-79.81,8.15,,,,,,,,
2383,06/12/2022 00:45:00,17.77,-80.69,8.17,,,,,,,,
2384,06/12/2022 01:00:00,17.75,-80.64,8.17,,,,,,,,
2385,06/12/2022 01:15:00,17.70,-79.97,8.16,,,,,,,,
2386,06/12/2022 01:30:00,17.72,-79.27,8.14,,,,,,,,
2387,06/12/2022 01:45:00,17.75,-78.71,8.13,,,,,,,,
2388,06/12/2022 02:00:00,17.77,-77.47,8.11,,,,,,,,
2389,06/12/2022 02:15:00,17.80,-73.91,8.05,,,,,,,,
2390,06/12/2022 02:30:00,17.77,-72.35,8.02,,,,,,,,
2391,06/12/2022 02:45:00,17.80,-70.21,7.98,,,,,,,,
2392,06/12/2022 03:00:00,17.80,-69.66,7.97,,,,,,,,
2393,06/12/2022 03:15:00,17.80,-67.97,7.94,,,,,,,,
2394,06/12/2022 03:30:00,17.80,-63.36,7.86,,,,,,,,
2395,06/12/2022 03:45:00,17.75,-59.42,7.79,,,,,,,,
2396,06/12/2022 04:00:00,17.70,-57.02,7.75,,,,,,,,
2397,06/12/2022 04:15:00,17.70,-55.00,7.71,,,,,,,,
2398,06/12/2022 04:30:00,17.72,-53.63,7.69,,,,,,,,
2399,06/12/2022 04:45:00,17.75,-54.95,7.71,,,,,,,,
2400,06/12/2022 05:00:00,17.75,-54.33,7.70,,,,,,,,
2401,06/12/2022 05:15:00,17.68,-52.10,7.66,,,,,,,,
2402,06/12/2022 05:30:00,17.68,-54.97,7.71,,,,,,,,
2403,06/12/2022 05:45:00,17.94,-53.17,7.68,,,,,,,,
2404,06/12/2022 06:00:00,18.06,-53.41,7.68,,,,,,,,
2405,06/12/2022 06:15:00,17.75,-73.28,8.04,,,,,,,,
2406,06/12/2022 06:30:00,17.56,-78.94,8.14,,,,,,,,
2407,06/12/2022 06:45:00,17.61,-78.75,8.14,,,,,,,,
2408,06/12/2022 07:00:00,17.53,-78.35,8.13,,,,,,,,
2409,06/12/2022 07:15:00,17.63,-76.86,8.10,,,,,,,,
2410,06/12/2022 07:30:00,17.39,-79.80,8.16,,,,,,,,
2411,06/12/2022 07:45:00,17.27,-80.27,8.16,,,,,,,,
2412,06/12/2022 08:00:00,17.34,-80.35,8.17,,,,,,,,
2413,06/12/2022 08:15:00,17.63,-80.99,8.18,,,,,,,,
2414,06/12/2022 08:30:00,17.61,-80.77,8.17,,,,,,,,
2415,06/12/2022 08:45:00,17.61,-80.96,8.18,,,,,,,,
2416,06/12/2022 09:00:00,17.70,-80.88,8.17,,,,,,,,
2417,06/12/2022 09:15:00,17.80,-81.13,8.18,,,,,,,,
2418,06/12/2022 09:30:00,17.87,-81.21,8.18,,,,,,,,
2419,06/12/2022 09:45:00,17.94,-81.21,8.18,,,,,,,,
2420,06/12/2022 10:00:00,17.99,-81.24,8.18,,,,,,,,
2421,06/12/2022 10:15:00,18.01,-81.47,8.18,,,,,,,,
2422,06/12/2022 10:30:00,18.03,-81.52,8.18,,,,,,,,
2423,06/12/2022 10:45:00,18.01,-81.66,8.19,,,,,,,,
2424,06/12/2022 11:00:00,18.03,-81.72,8.19,,,,,,,,
2425,06/12/2022 11:15:00,18.08,-81.69,8.19,,,,,,,,
2426,06/12/2022 11:30:00,18.13,-81.49,8.18,,,,,,,,
2427,06/12/2022 11:45:00,18.18,-81.77,8.19,,,,,,,,
2428,06/12/2022 12:00:00,18.25,-81.75,8.19,,,,,,,,
2429,06/12/2022 12:15:00,18.32,-81.86,8.19,,,,,,,,
2430,06/12/2022 12:30:00,18.39,-81.74,8.19,,,,,,,,
2431,06/12/2022 12:45:00,18.46,-81.56,8.18,,,,,,,,
2432,06/12/2022 13:00:00,18.53,-81.60,8.18,,,,,,,,
2433,06/12/2022 13:15:00,18.63,-81.71,8.18,,,,,,,,
2434,06/12/2022 13:30:00,18.68,-81.72,8.18,,,,,,,,
2435,06/12/2022 13:45:00,18.77,-81.53,8.18,,,,,,,,
2436,06/12/2022 14:00:00,18.82,-81.97,8.19,,,,,,,,
2437,06/12/2022 14:15:00,18.91,-82.69,8.20,,,,,,,,
2438,06/12/2022 14:30:00,19.37,-88.32,8.30,,,,,,,,
2439,06/12/2022 14:45:00,19.56,-90.22,8.33,,,,,,,,
2440,06/12/2022 15:00:00,19.39,-91.24,8.35,,,,,,,,
2441,06/12/2022 15:15:00,19.37,-90.78,8.34,,,,,,,,
2442,06/12/2022 15:30:00,19.32,-87.99,8.29,,,,,,,,
2443,06/12/2022 15:45:00,19.32,-87.60,8.29,,,,,,,,
2444,06/12/2022 16:00:00,19.32,-88.42,8.30,,,,,,,,
2445,06/12/2022 16:15:00,19.29,-88.27,8.30,,,,,,,,
2446,06/12/2022 16:30:00,19.29,-87.92,8.29,,,,,,,,
2447,06/12/2022 16:45:00,19.27,-87.36,8.28,,,,,,,,
2448,06/12/2022 17:00:00,19.39,-86.72,8.27,,,,,,,,
2449,06/12/2022 17:15:00,19.75,-87.24,8.28,,,,,,,,
2450,06/12/2022 17:30:00,19.96,-86.11,8.26,,,,,,,,
2451,06/12/2022 17:45:00,20.01,-84.64,8.23,,,,,,,,
2452,06/12/2022 18:00:00,19.67,-85.60,8.25,,,,,,,,
2453,06/12/2022 18:15:00,18.87,-82.85,8.20,,,,,,,,
2454,06/12/2022 18:30:00,19.01,-83.13,8.21,,,,,,,,
2455,06/12/2022 18:45:00,18.96,-82.97,8.21,,,,,,,,
2456,06/12/2022 19:00:00,18.49,-82.03,8.19,,,,,,,,
2457,06/12/2022 19:15:00,18.39,-81.75,8.19,,,,,,,,
2458,06/12/2022 19:30:00,18.34,-81.64,8.18,,,,,,,,
2459,06/12/2022 19:45:00,18.27,-81.63,8.18,,,,,,,,
2460,06/12/2022 20:00:00,17.99,-81.63,8.19,,,,,,,,
2461,06/12/2022 20:15:00,17.96,-81.10,8.18,,,,,,,,
2462,06/12/2022 20:30:00,17.91,-80.80,8.17,,,,,,,,
2463,06/12/2022 20:45:00,17.89,-81.05,8.18,,,,,,,,
2464,06/12/2022 21:00:00,17.84,-81.16,8.18,,,,,,,,
2465,06/12/2022 21:15:00,17.82,-81.13,8.18,,,,,,,,
2466,06/12/2022 21:30:00,17.80,-81.05,8.18,,,,,,,,
2467,06/12/2022 21:45:00,17.77,-80.89,8.17,,,,,,,,
2468,06/12/2022 22:00:00,17.77,-80.71,8.17,,,,,,,,
2469,06/12/2022 22:15:00,17.77,-80.49,8.17,,,,,,,,
2470,06/12/2022 22:30:00,17.77,-80.27,8.16,,,,,,,,
2471,06/12/2022 22:45:00,17.80,-80.08,8.16,,,,,,,,
2472,06/12/2022 23:00:00,17.77,-80.46,8.17,,,,,,,,
2473,06/12/2022 23:15:00,17.82,-80.69,8.17,,,,,,,,
2474,06/12/2022 23:30:00,17.84,-81.03,8.18,,,,,,,,
2475,06/12/2022 23:45:00,17.75,-80.86,8.17,,,,,,,,
2476,06/13/2022 00:00:00,17.80,-80.99,8.17,,,,,,,,
2477,06/13/2022 00:15:00,18.08,-82.13,8.19,,,,,,,,
2478,06/13/2022 00:30:00,17.99,-78.92,8.14,,,,,,,,
2479,06/13/2022 00:45:00,17.96,-78.56,8.13,,,,,,,,
2480,06/13/2022 01:00:00,17.94,-78.31,8.13,,,,,,,,
2481,06/13/2022 01:15:00,17.89,-79.77,8.15,,,,,,,,
2482,06/13/2022 01:30:00,17.89,-79.28,8.14,,,,,,,,
2483,06/13/2022 01:45:00,17.91,-80.58,8.17,,,,,,,,
2484,06/13/2022 02:00:00,17.84,-80.38,8.16,,,,,,,,
2485,06/13/2022 02:15:00,17.80,-79.41,8.15,,,,,,,,
2486,06/13/2022 02:30:00,17.77,-78.71,8.13,,,,,,,,
2487,06/13/2022 02:45:00,17.72,-77.38,8.11,,,,,,,,
2488,06/13/2022 03:00:00,17.61,-74.08,8.05,,,,,,,,
2489,06/13/2022 03:15:00,17.58,-72.58,8.03,,,,,,,,
2490,06/13/2022 03:30:00,17.63,-72.96,8.03,,,,,,,,
2491,06/13/2022 03:45:00,17.61,-72.28,8.02,,,,,,,,
2492,06/13/2022 04:00:00,17.58,-71.16,8.00,,,,,,,,
2493,06/13/2022 04:15:00,17.56,-70.06,7.98,,,,,,,,
2494,06/13/2022 04:30:00,17.53,-68.50,7.95,,,,,,,,
2495,06/13/2022 04:45:00,17.53,-67.77,7.94,,,,,,,,
2496,06/13/2022 05:00:00,17.51,-68.13,7.95,,,,,,,,
2497,06/13/2022 05:15:00,17.49,-66.03,7.91,,,,,,,,
2498,06/13/2022 05:30:00,17.49,-65.17,7.89,,,,,,,,
2499,06/13/2022 05:45:00,17.49,-64.81,7.89,,,,,,,,
2500,06/13/2022 06:00:00,17.51,-60.33,7.81,,,,,,,,
2501,06/13/2022 06:15:00,17.51,-58.16,7.77,,,,,,,,
2502,06/13/2022 06:30:00,17.49,-56.11,7.73,,,,,,,,
2503,06/13/2022 06:45:00,17.70,-52.70,7.67,,,,,,,,
2504,06/13/2022 07:00:00,17.70,-57.22,7.75,,,,,,,,
2505,06/13/2022 07:15:00,17.32,-73.56,8.04,,,,,,,,
2506,06/13/2022 07:30:00,17.03,-77.00,8.11,,,,,,,,
2507,06/13/2022 07:45:00,17.08,-76.96,8.11,,,,,,,,
2508,06/13/2022 08:00:00,17.03,-77.02,8.11,,,,,,,,
2509,06/13/2022 08:15:00,17.11,-78.44,8.13,,,,,,,,
2510,06/13/2022 08:30:00,17.22,-79.36,8.15,,,,,,,,
2511,06/13/2022 08:45:00,17.34,-79.58,8.15,,,,,,,,
2512,06/13/2022 09:00:00,17.44,-79.69,8.15,,,,,,,,
2513,06/13/2022 09:15:00,17.46,-79.66,8.15,,,,,,,,
2514,06/13/2022 09:30:00,17.53,-80.05,8.16,,,,,,,,
2515,06/13/2022 09:45:00,17.56,-80.25,8.16,,,,,,,,
2516,06/13/2022 10:00:00,17.61,-80.42,8.17,,,,,,,,
2517,06/13/2022 10:15:00,17.63,-80.36,8.16,,,,,,,,
2518,06/13/2022 10:30:00,17.65,-80.55,8.17,,,,,,,,
2519,06/13/2022 10:45:00,17.70,-80.64,8.17,,,,,,,,
2520,06/13/2022 11:00:00,17.75,-81.03,8.18,,,,,,,,
2521,06/13/2022 11:15:00,17.80,-81.27,8.18,,,,,,,,
2522,06/13/2022 11:30:00,17.82,-81.50,8.18,,,,,,,,
2523,06/13/2022 11:45:00,17.91,-81.47,8.18,,,,,,,,
2524,06/13/2022 12:00:00,17.99,-81.60,8.18,,,,,,,,
2525,06/13/2022 12:15:00,18.08,-81.96,8.19,,,,,,,,
2526,06/13/2022 12:30:00,18.13,-82.03,8.19,,,,,,,,
2527,06/13/2022 12:45:00,18.13,-81.94,8.19,,,,,,,,
2528,06/13/2022 13:00:00,18.06,-81.80,8.19,,,,,,,,
2529,06/13/2022 13:15:00,18.22,-81.77,8.19,,,,,,,,
2530,06/13/2022 13:30:00,18.49,-81.74,8.19,,,,,,,,
2531,06/13/2022 13:45:00,18.60,-82.00,8.19,,,,,,,,
2532,06/13/2022 14:00:00,18.72,-81.94,8.19,,,,,,,,
2533,06/13/2022 14:15:00,18.79,-82.13,8.19,,,,,,,,
2534,06/13/2022 14:30:00,19.46,-81.42,8.18,,,,,,,,
2535,06/13/2022 14:45:00,19.82,-80.47,8.16,,,,,,,,
2536,06/13/2022 15:00:00,19.98,-81.11,8.17,,,,,,,,
2537,06/13/2022 15:15:00,21.56,-82.44,8.19,,,,,,,,
2538,06/13/2022 15:30:00,23.30,-86.42,8.25,,,,,,,,
2539,06/13/2022 15:45:00,23.86,-88.97,8.29,,,,,,,,
2540,06/13/2022 16:00:00,23.93,-88.77,8.29,,,,,,,,
2541,06/13/2022 16:15:00,23.91,-88.03,8.27,,,,,,,,
2542,06/13/2022 16:30:00,24.36,-88.96,8.29,,,,,,,,
2543,06/13/2022 16:45:00,24.17,-88.94,8.29,,,,,,,,
2544,06/13/2022 17:00:00,23.98,-88.28,8.28,,,,,,,,
2545,06/13/2022 17:15:00,24.12,-90.35,8.31,,,,,,,,
2546,06/13/2022 17:30:00,24.03,-90.02,8.31,,,,,,,,
2547,06/13/2022 17:45:00,23.66,-90.08,8.31,,,,,,,,
2548,06/13/2022 18:00:00,23.88,-92.11,8.35,,,,,,,,
2549,06/13/2022 18:15:00,24.05,-92.52,8.35,,,,,,,,
2550,06/13/2022 18:30:00,24.05,-91.63,8.34,,,,,,,,
2551,06/13/2022 18:45:00,22.47,-84.96,8.23,,,,,,,,
2552,06/13/2022 19:00:00,21.80,-84.44,8.22,,,,,,,,
2553,06/13/2022 19:15:00,22.39,-85.11,8.23,,,,,,,,
2554,06/13/2022 19:30:00,21.87,-84.44,8.22,,,,,,,,
2555,06/13/2022 19:45:00,21.29,-83.88,8.21,,,,,,,,
2556,06/13/2022 20:00:00,21.10,-83.44,8.20,,,,,,,,
2557,06/13/2022 20:15:00,20.39,-82.46,8.19,,,,,,,,
2558,06/13/2022 20:30:00,20.22,-82.58,8.19,,,,,,,,
2559,06/13/2022 20:45:00,19.86,-82.71,8.20,,,,,,,,
2560,06/13/2022 21:00:00,19.08,-83.30,8.21,,,,,,,,
2561,06/13/2022 21:15:00,18.49,-82.72,8.20,,,,,,,,
2562,06/13/2022 21:30:00,18.27,-82.49,8.20,,,,,,,,
2563,06/13/2022 21:45:00,18.15,-82.28,8.20,,,,,,,,
2564,06/13/2022 22:00:00,18.03,-82.28,8.20,,,,,,,,
2565,06/13/2022 22:15:00,18.01,-82.30,8.20,,,,,,,,
2566,06/13/2022 22:30:00,18.01,-82.30,8.20,,,,,,,,
2567,06/13/2022 22:45:00,18.01,-82.19,8.20,,,,,,,,
2568,06/13/2022 23:00:00,18.01,-82.21,8.20,,,,,,,,
2569,06/13/2022 23:15:00,18.03,-82.33,8.20,,,,,,,,
2570,06/13/2022 23:30:00,18.03,-82.35,8.20,,,,,,,,
2571,06/13/2022 23:45:00,18.01,-82.30,8.20,,,,,,,,
2572,06/14/2022 00:00:00,18.01,-82.14,8.19,,,,,,,,
2573,06/14/2022 00:15:00,18.03,-82.35,8.20,,,,,,,,
2574,06/14/2022 00:30:00,18.03,-82.27,8.20,,,,,,,,
2575,06/14/2022 00:45:00,18.03,-82.21,8.20,,,,,,,,
2576,06/14/2022 01:00:00,18.08,-82.22,8.20,,,,,,,,
2577,06/14/2022 01:15:00,18.08,-81.96,8.19,,,,,,,,
2578,06/14/2022 01:30:00,18.25,-81.61,8.18,,,,,,,,
2579,06/14/2022 01:45:00,18.13,-81.60,8.18,,,,,,,,
2580,06/14/2022 02:00:00,18.20,-81.36,8.18,,,,,,,,
2581,06/14/2022 02:15:00,18.37,-80.25,8.16,,,,,,,,
2582,06/14/2022 02:30:00,18.46,-81.00,8.17,,,,,,,,
2583,06/14/2022 02:45:00,18.49,-82.16,8.19,,,,,,,,
2584,06/14/2022 03:00:00,18.44,-80.89,8.17,,,,,,,,
2585,06/14/2022 03:15:00,18.41,-80.47,8.16,,,,,,,,
2586,06/14/2022 03:30:00,18.34,-78.96,8.14,,,,,,,,
2587,06/14/2022 03:45:00,18.13,-78.11,8.12,,,,,,,,
2588,06/14/2022 04:00:00,17.91,-75.22,8.07,,,,,,,,
2589,06/14/2022 04:15:00,17.91,-73.69,8.04,,,,,,,,
2590,06/14/2022 04:30:00,17.96,-74.88,8.07,,,,,,,,
2591,06/14/2022 04:45:00,17.89,-73.49,8.04,,,,,,,,
2592,06/14/2022 05:00:00,17.65,-70.39,7.99,,,,,,,,
2593,06/14/2022 05:15:00,17.49,-67.41,7.93,,,,,,,,
2594,06/14/2022 05:30:00,17.42,-65.85,7.91,,,,,,,,
2595,06/14/2022 05:45:00,17.32,-63.94,7.87,,,,,,,,
2596,06/14/2022 06:00:00,17.30,-65.17,7.89,,,,,,,,
2597,06/14/2022 06:15:00,17.25,-66.81,7.92,,,,,,,,
2598,06/14/2022 06:30:00,17.22,-66.36,7.92,,,,,,,,
2599,06/14/2022 06:45:00,17.22,-67.53,7.94,,,,,,,,
2600,06/14/2022 07:00:00,17.27,-67.08,7.93,,,,,,,,
2601,06/14/2022 07:15:00,17.39,-67.66,7.94,,,,,,,,
2602,06/14/2022 07:30:00,17.72,-68.22,7.95,,,,,,,,
2603,06/14/2022 07:45:00,18.51,-63.10,7.85,,,,,,,,
2604,06/14/2022 08:00:00,18.63,-62.85,7.85,,,,,,,,
2605,06/14/2022 08:15:00,18.41,-78.14,8.12,,,,,,,,
2606,06/14/2022 08:30:00,18.41,-78.88,8.13,,,,,,,,
2607,06/14/2022 08:45:00,18.41,-78.74,8.13,,,,,,,,
2608,06/14/2022 09:00:00,18.41,-80.42,8.16,,,,,,,,
2609,06/14/2022 09:15:00,18.41,-81.05,8.17,,,,,,,,
2610,06/14/2022 09:30:00,18.39,-81.13,8.18,,,,,,,,
2611,06/14/2022 09:45:00,18.49,-81.99,8.19,,,,,,,,
2612,06/14/2022 10:00:00,18.56,-82.42,8.20,,,,,,,,
2613,06/14/2022 10:15:00,18.60,-82.60,8.20,,,,,,,,
2614,06/14/2022 10:30:00,18.63,-82.64,8.20,,,,,,,,
2615,06/14/2022 10:45:00,18.60,-82.61,8.20,,,,,,,,
2616,06/14/2022 11:00:00,18.60,-82.42,8.20,,,,,,,,
2617,06/14/2022 11:15:00,18.60,-82.25,8.19,,,,,,,,
2618,06/14/2022 11:30:00,18.65,-82.14,8.19,,,,,,,,
2619,06/14/2022 11:45:00,18.65,-82.24,8.19,,,,,,,,
2620,06/14/2022 12:00:00,18.70,-82.63,8.20,,,,,,,,
2621,06/14/2022 12:15:00,18.70,-82.60,8.20,,,,,,,,
2622,06/14/2022 12:30:00,18.79,-82.89,8.20,,,,,,,,
2623,06/14/2022 12:45:00,18.84,-82.91,8.20,,,,,,,,
2624,06/14/2022 13:00:00,18.91,-83.16,8.21,,,,,,,,
2625,06/14/2022 13:15:00,19.08,-83.52,8.21,,,,,,,,
2626,06/14/2022 13:30:00,19.27,-83.82,8.22,,,,,,,,
2627,06/14/2022 13:45:00,19.44,-84.00,8.22,,,,,,,,
2628,06/14/2022 14:00:00,19.58,-84.08,8.22,,,,,,,,
2629,06/14/2022 14:15:00,19.56,-83.72,8.22,,,,,,,,
2630,06/14/2022 14:30:00,19.72,-83.74,8.22,,,,,,,,
2631,06/14/2022 14:45:00,19.79,-83.67,8.21,,,,,,,,
2632,06/14/2022 15:00:00,20.08,-83.60,8.21,,,,,,,,
2633,06/14/2022 15:15:00,20.36,-83.22,8.20,,,,,,,,
2634,06/14/2022 15:30:00,20.53,-82.82,8.20,,,,,,,,
2635,06/14/2022 15:45:00,20.82,-82.71,8.19,,,,,,,,
2636,06/14/2022 16:00:00,21.58,-82.86,8.19,,,,,,,,
2637,06/14/2022 16:15:00,23.50,-87.97,8.27,,,,,,,,
2638,06/14/2022 16:30:00,23.83,-89.02,8.29,,,,,,,,
2639,06/14/2022 16:45:00,23.57,-92.16,8.35,,,,,,,,
2640,06/14/2022 17:00:00,23.81,-90.35,8.31,,,,,,,,
2641,06/14/2022 17:15:00,23.69,-88.17,8.28,,,,,,,,
2642,06/14/2022 17:30:00,23.71,-87.57,8.27,,,,,,,,
2643,06/14/2022 17:45:00,23.91,-85.44,8.23,,,,,,,,
2644,06/14/2022 18:00:00,23.93,-88.61,8.28,,,,,,,,
2645,06/14/2022 18:15:00,23.69,-90.08,8.31,,,,,,,,
2646,06/14/2022 18:30:00,23.26,-91.32,8.33,,,,,,,,
2647,06/14/2022 18:45:00,22.68,-89.94,8.31,,,,,,,,
2648,06/14/2022 19:00:00,22.37,-90.02,8.32,,,,,,,,
2649,06/14/2022 19:15:00,22.49,-90.72,8.33,,,,,,,,
2650,06/14/2022 19:30:00,22.49,-88.32,8.28,,,,,,,,
2651,06/14/2022 19:45:00,22.01,-87.42,8.27,,,,,,,,
2652,06/14/2022 20:00:00,20.17,-83.42,8.21,,,,,,,,
2653,06/14/2022 20:15:00,20.96,-85.49,8.24,,,,,,,,
2654,06/14/2022 20:30:00,19.79,-82.75,8.20,,,,,,,,
2655,06/14/2022 20:45:00,19.63,-82.60,8.20,,,,,,,,
2656,06/14/2022 21:00:00,19.75,-82.25,8.19,,,,,,,,
2657,06/14/2022 21:15:00,19.86,-82.05,8.19,,,,,,,,
2658,06/14/2022 21:30:00,19.65,-81.14,8.17,,,,,,,,
2659,06/14/2022 21:45:00,19.34,-80.94,8.17,,,,,,,,
2660,06/14/2022 22:00:00,19.06,-81.69,8.18,,,,,,,,
2661,06/14/2022 22:15:00,18.89,-81.89,8.19,,,,,,,,
2662,06/14/2022 22:30:00,18.77,-82.38,8.20,,,,,,,,
2663,06/14/2022 22:45:00,18.77,-82.44,8.20,,,,,,,,
2664,06/14/2022 23:00:00,18.58,-82.67,8.20,,,,,,,,
2665,06/14/2022 23:15:00,18.51,-82.61,8.20,,,,,,,,
2666,06/14/2022 23:30:00,18.32,-82.25,8.20,,,,,,,,
2667,06/14/2022 23:45:00,18.30,-82.17,8.19,,,,,,,,
2668,06/15/2022 00:00:00,18.30,-82.22,8.19,,,,,,,,
2669,06/15/2022 00:15:00,18.32,-82.25,8.20,,,,,,,,
2670,06/15/2022 00:30:00,18.32,-82.38,8.20,,,,,,,,
2671,06/15/2022 00:45:00,18.34,-82.46,8.20,,,,,,,,
2672,06/15/2022 01:00:00,18.39,-82.50,8.20,,,,,,,,
2673,06/15/2022 01:15:00,18.46,-82.49,8.20,,,,,,,,
2674,06/15/2022 01:30:00,18.51,-82.35,8.20,,,,,,,,
2675,06/15/2022 01:45:00,18.63,-82.17,8.19,,,,,,,,
2676,06/15/2022 02:00:00,18.84,-82.33,8.19,,,,,,,,
2677,06/15/2022 02:15:00,19.03,-81.72,8.18,,,,,,,,
2678,06/15/2022 02:30:00,18.98,-81.64,8.18,,,,,,,,
2679,06/15/2022 02:45:00,18.96,-81.24,8.17,,,,,,,,
2680,06/15/2022 03:00:00,18.98,-80.99,8.17,,,,,,,,
