#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Host Connected,Button Up,Start pH Calibration,Cancel pH Calibration,End of File
3499,10/03/2022 21:50:27,20.65,-9.89,6.92,,,,,,
3500,10/03/2022 22:05:27,20.63,-9.97,6.93,,,,,,
3501,10/03/2022 22:20:27,20.58,-10.02,6.93,,,,,,
3502,10/03/2022 22:35:27,20.56,-10.03,6.93,,,,,,
3503,10/03/2022 22:50:27,20.58,-10.05,6.93,,,,,,
3504,10/03/2022 23:05:27,20.56,-10.14,6.93,,,,,,
3505,10/03/2022 23:20:27,20.56,-10.19,6.93,,,,,,
3506,10/03/2022 23:35:27,20.53,-10.11,6.93,,,,,,
3507,10/03/2022 23:50:27,20.56,-10.14,6.93,,,,,,
3508,10/04/2022 00:05:27,20.56,-10.23,6.93,,,,,,
3509,10/04/2022 00:20:27,20.56,-10.31,6.93,,,,,,
3510,10/04/2022 00:35:27,20.56,-10.36,6.93,,,,,,
3511,10/04/2022 00:50:27,20.53,-10.42,6.93,,,,,,
3512,10/04/2022 01:05:27,20.53,-10.45,6.93,,,,,,
3513,10/04/2022 01:20:27,20.53,-10.52,6.94,,,,,,
3514,10/04/2022 01:35:27,20.53,-10.55,6.94,,,,,,
3515,10/04/2022 01:50:27,20.51,-10.59,6.94,,,,,,
3516,10/04/2022 02:05:27,20.48,-10.64,6.94,,,,,,
3517,10/04/2022 02:20:27,20.51,-10.69,6.94,,,,,,
3518,10/04/2022 02:35:27,20.53,-10.73,6.94,,,,,,
3519,10/04/2022 02:50:27,20.53,-10.81,6.94,,,,,,
3520,10/04/2022 03:05:27,20.53,-10.84,6.94,,,,,,
3521,10/04/2022 03:20:27,20.53,-10.88,6.94,,,,,,
3522,10/04/2022 03:35:27,20.53,-10.94,6.94,,,,,,
3523,10/04/2022 03:50:27,20.53,-11.00,6.94,,,,,,
3524,10/04/2022 04:05:27,20.56,-11.05,6.95,,,,,,
3525,10/04/2022 04:20:27,20.58,-11.09,6.95,,,,,,
3526,10/04/2022 04:35:27,20.60,-11.17,6.95,,,,,,
3527,10/04/2022 04:50:27,20.58,-11.20,6.95,,,,,,
3528,10/04/2022 05:05:27,20.58,-11.22,6.95,,,,,,
3529,10/04/2022 05:20:27,20.60,-11.28,6.95,,,,,,
3530,10/04/2022 05:35:27,20.60,-11.33,6.95,,,,,,
3531,10/04/2022 05:50:27,20.63,-11.36,6.95,,,,,,
3532,10/04/2022 06:05:27,20.63,-11.42,6.95,,,,,,
3533,10/04/2022 06:20:27,20.63,-11.45,6.95,,,,,,
3534,10/04/2022 06:35:27,20.63,-11.48,6.95,,,,,,
3535,10/04/2022 06:50:27,20.65,-11.53,6.95,,,,,,
3536,10/04/2022 07:05:27,20.65,-11.61,6.96,,,,,,
3537,10/04/2022 07:20:27,20.67,-11.66,6.96,,,,,,
3538,10/04/2022 07:35:27,20.67,-11.70,6.96,,,,,,
3539,10/04/2022 07:50:27,20.65,-11.72,6.96,,,,,,
3540,10/04/2022 08:05:27,20.72,-11.78,6.96,,,,,,
3541,10/04/2022 08:20:27,20.84,-11.77,6.96,,,,,,
3542,10/04/2022 08:35:27,20.91,-11.83,6.96,,,,,,
3543,10/04/2022 08:50:27,20.98,-11.92,6.96,,,,,,
3544,10/04/2022 09:05:27,21.03,-11.95,6.96,,,,,,
3545,10/04/2022 09:20:27,21.13,-11.94,6.96,,,,,,
3546,10/04/2022 09:35:27,21.17,-12.03,6.96,,,,,,
3547,10/04/2022 09:50:27,21.20,-12.11,6.96,,,,,,
3548,10/04/2022 10:05:27,21.20,-12.16,6.96,,,,,,
3549,10/04/2022 10:20:27,21.20,-12.20,6.97,,,,,,
3550,10/04/2022 10:35:27,21.17,-12.23,6.97,,,,,,
3551,10/04/2022 10:50:27,21.27,-12.25,6.97,,,,,,
3552,10/04/2022 11:05:27,21.34,-12.27,6.97,,,,,,
3553,10/04/2022 11:20:27,21.46,-12.27,6.97,,,,,,
3554,10/04/2022 11:35:27,21.58,-12.30,6.97,,,,,,
3555,10/04/2022 11:50:27,21.70,-12.30,6.97,,,,,,
3556,10/04/2022 12:05:27,21.82,-12.31,6.97,,,,,,
3557,10/04/2022 12:20:27,21.87,-12.41,6.97,,,,,,
3558,10/04/2022 12:35:27,21.82,-12.52,6.97,,,,,,
3559,10/04/2022 12:50:27,21.80,-12.50,6.97,,,,,,
3560,10/04/2022 13:05:27,21.82,-12.52,6.97,,,,,,
3561,10/04/2022 13:20:27,21.82,-12.55,6.97,,,,,,
3562,10/04/2022 13:35:27,21.84,-12.58,6.97,,,,,,
3563,10/04/2022 13:50:27,21.87,-12.61,6.97,,,,,,
3564,10/04/2022 14:05:27,21.89,-12.66,6.97,,,,,,
3565,10/04/2022 14:20:27,21.91,-12.69,6.97,,,,,,
3566,10/04/2022 14:35:27,21.89,-12.72,6.98,,,,,,
3567,10/04/2022 14:50:27,21.89,-12.73,6.98,,,,,,
3568,10/04/2022 15:05:27,21.89,-12.77,6.98,,,,,,
3569,10/04/2022 15:20:27,21.89,-12.80,6.98,,,,,,
3570,10/04/2022 15:35:27,21.84,-12.83,6.98,,,,,,
3571,10/04/2022 15:50:27,21.77,-12.83,6.98,,,,,,
3572,10/04/2022 16:05:27,21.72,-12.84,6.98,,,,,,
3573,10/04/2022 16:20:27,21.65,-12.84,6.98,,,,,,
3574,10/04/2022 16:35:27,21.60,-12.83,6.98,,,,,,
3575,10/04/2022 16:50:27,21.53,-12.81,6.98,,,,,,
3576,10/04/2022 17:05:27,21.51,-12.83,6.98,,,,,,
3577,10/04/2022 17:20:27,21.46,-12.86,6.98,,,,,,
3578,10/04/2022 17:35:27,21.41,-12.86,6.98,,,,,,
3579,10/04/2022 17:50:27,21.37,-12.88,6.98,,,,,,
3580,10/04/2022 18:05:27,21.32,-12.94,6.98,,,,,,
3581,10/04/2022 18:20:27,21.27,-12.91,6.98,,,,,,
3582,10/04/2022 18:35:27,21.25,-12.94,6.98,,,,,,
3583,10/04/2022 18:50:27,21.22,-13.00,6.98,,,,,,
3584,10/04/2022 19:05:27,21.17,-13.03,6.98,,,,,,
3585,10/04/2022 19:20:27,21.13,-13.06,6.98,,,,,,
3586,10/04/2022 19:35:27,21.10,-13.09,6.98,,,,,,
3587,10/04/2022 19:50:27,21.06,-13.09,6.98,,,,,,
3588,10/04/2022 20:05:27,21.06,-13.09,6.98,,,,,,
3589,10/04/2022 20:20:27,21.06,-13.19,6.98,,,,,,
3590,10/04/2022 20:35:27,21.10,-13.30,6.99,,,,,,
3591,10/04/2022 20:50:27,21.15,-13.34,6.99,,,,,,
3592,10/04/2022 21:05:27,21.15,-13.39,6.99,,,,,,
3593,10/04/2022 21:20:27,21.17,-13.39,6.99,,,,,,
3594,10/04/2022 21:35:27,21.17,-13.42,6.99,,,,,,
3595,10/04/2022 21:50:27,21.15,-13.44,6.99,,,,,,
3596,10/04/2022 22:05:27,21.15,-13.50,6.99,,,,,,
3597,10/04/2022 22:20:27,21.15,-13.56,6.99,,,,,,
3598,10/04/2022 22:35:27,21.15,-13.56,6.99,,,,,,
3599,10/04/2022 22:50:27,21.15,-13.58,6.99,,,,,,
3600,10/04/2022 23:05:27,21.15,-13.63,6.99,,,,,,
3601,10/04/2022 23:20:27,21.15,-13.67,6.99,,,,,,
3602,10/04/2022 23:35:27,21.17,-13.72,6.99,,,,,,
3603,10/04/2022 23:50:27,21.17,-13.77,6.99,,,,,,
3604,10/05/2022 00:05:27,21.17,-13.80,6.99,,,,,,
3605,10/05/2022 00:20:27,21.17,-13.86,7.00,,,,,,
3606,10/05/2022 00:35:27,21.22,-13.95,7.00,,,,,,
3607,10/05/2022 00:50:27,21.25,-14.00,7.00,,,,,,
3608,10/05/2022 01:05:27,21.25,-14.02,7.00,,,,,,
3609,10/05/2022 01:20:27,21.22,-14.02,7.00,,,,,,
3610,10/05/2022 01:35:27,21.20,-14.02,7.00,,,,,,
3611,10/05/2022 01:50:27,21.20,-14.06,7.00,,,,,,
3612,10/05/2022 02:05:27,21.15,-14.08,7.00,,,,,,
3613,10/05/2022 02:20:27,21.10,-14.09,7.00,,,,,,
3614,10/05/2022 02:35:27,21.03,-14.09,7.00,,,,,,
3615,10/05/2022 02:50:27,20.98,-14.06,7.00,,,,,,
3616,10/05/2022 03:05:27,20.94,-14.09,7.00,,,,,,
3617,10/05/2022 03:20:27,20.98,-14.16,7.00,,,,,,
3618,10/05/2022 03:35:27,21.03,-14.23,7.00,,,,,,
3619,10/05/2022 03:50:27,21.06,-14.28,7.00,,,,,,
3620,10/05/2022 04:05:27,21.08,-14.31,7.00,,,,,,
3621,10/05/2022 04:20:27,21.06,-14.30,7.00,,,,,,
3622,10/05/2022 04:35:27,21.06,-14.31,7.00,,,,,,
3623,10/05/2022 04:50:27,21.03,-14.34,7.00,,,,,,
3624,10/05/2022 05:05:27,20.98,-14.36,7.00,,,,,,
3625,10/05/2022 05:20:27,20.94,-14.41,7.01,,,,,,
3626,10/05/2022 05:35:27,20.89,-14.41,7.01,,,,,,
3627,10/05/2022 05:50:27,20.84,-14.39,7.00,,,,,,
3628,10/05/2022 06:05:27,20.82,-14.42,7.01,,,,,,
3629,10/05/2022 06:20:27,20.77,-14.44,7.01,,,,,,
3630,10/05/2022 06:35:27,20.75,-14.45,7.01,,,,,,
3631,10/05/2022 06:50:27,20.72,-14.48,7.01,,,,,,
3632,10/05/2022 07:05:27,20.70,-14.48,7.01,,,,,,
3633,10/05/2022 07:20:27,20.65,-14.53,7.01,,,,,,
3634,10/05/2022 07:35:27,20.63,-14.58,7.01,,,,,,
3635,10/05/2022 07:50:27,20.58,-14.58,7.01,,,,,,
3636,10/05/2022 08:05:27,20.58,-14.55,7.01,,,,,,
3637,10/05/2022 08:20:27,20.53,-14.67,7.01,,,,,,
3638,10/05/2022 08:35:27,20.46,-14.66,7.01,,,,,,
3639,10/05/2022 08:50:27,20.44,-14.58,7.01,,,,,,
3640,10/05/2022 09:05:27,20.44,-14.63,7.01,,,,,,
3641,10/05/2022 09:20:27,20.41,-14.73,7.01,,,,,,
3642,10/05/2022 09:35:27,20.41,-14.81,7.01,,,,,,
3643,10/05/2022 09:50:27,20.41,-14.83,7.01,,,,,,
3644,10/05/2022 10:05:27,20.41,-14.84,7.01,,,,,,
3645,10/05/2022 10:20:27,20.39,-14.89,7.01,,,,,,
3646,10/05/2022 10:35:27,20.44,-14.89,7.01,,,,,,
3647,10/05/2022 10:50:27,20.48,-14.94,7.01,,,,,,
3648,10/05/2022 11:05:27,20.56,-14.98,7.02,,,,,,
3649,10/05/2022 11:20:27,20.58,-15.02,7.02,,,,,,
3650,10/05/2022 11:35:27,20.60,-15.08,7.02,,,,,,
3651,10/05/2022 11:50:27,20.63,-15.11,7.02,,,,,,
3652,10/05/2022 12:05:27,20.63,-15.17,7.02,,,,,,
3653,10/05/2022 12:20:27,20.67,-15.13,7.02,,,,,,
3654,10/05/2022 12:35:27,20.77,-15.19,7.02,,,,,,
3655,10/05/2022 12:50:27,20.82,-15.17,7.02,,,,,,
3656,10/05/2022 13:05:27,20.86,-15.22,7.02,,,,,,
3657,10/05/2022 13:20:27,20.89,-15.27,7.02,,,,,,
3658,10/05/2022 13:35:27,20.89,-15.31,7.02,,,,,,
3659,10/05/2022 13:50:27,20.94,-15.30,7.02,,,,,,
3660,10/05/2022 14:05:27,20.98,-15.34,7.02,,,,,,
3661,10/05/2022 14:20:27,21.01,-15.41,7.02,,,,,,
3662,10/05/2022 14:35:27,21.03,-15.42,7.02,,,,,,
3663,10/05/2022 14:50:27,21.08,-15.41,7.02,,,,,,
3664,10/05/2022 15:05:27,21.06,-15.42,7.02,,,,,,
3665,10/05/2022 15:20:27,21.08,-15.44,7.02,,,,,,
3666,10/05/2022 15:35:27,21.03,-15.44,7.02,,,,,,
3667,10/05/2022 15:50:27,21.03,-15.47,7.02,,,,,,
3668,10/05/2022 16:05:27,21.01,-15.48,7.02,,,,,,
3669,10/05/2022 16:20:27,21.01,-15.50,7.02,,,,,,
3670,10/05/2022 16:35:27,21.01,-15.53,7.03,,,,,,
3671,10/05/2022 16:50:27,21.03,-15.58,7.03,,,,,,
3672,10/05/2022 17:05:27,21.06,-15.63,7.03,,,,,,
3673,10/05/2022 17:20:27,21.03,-15.63,7.03,,,,,,
3674,10/05/2022 17:35:27,21.03,-15.61,7.03,,,,,,
3675,10/05/2022 17:50:27,21.06,-15.63,7.03,,,,,,
3676,10/05/2022 18:05:27,21.03,-15.64,7.03,,,,,,
3677,10/05/2022 18:20:27,21.03,-15.64,7.03,,,,,,
3678,10/05/2022 18:35:27,21.01,-15.66,7.03,,,,,,
3679,10/05/2022 18:50:27,21.01,-15.67,7.03,,,,,,
3680,10/05/2022 19:05:27,21.01,-15.67,7.03,,,,,,
3681,10/05/2022 19:20:27,21.01,-15.69,7.03,,,,,,
3682,10/05/2022 19:35:27,20.98,-15.72,7.03,,,,,,
3683,10/05/2022 19:50:27,20.96,-15.80,7.03,,,,,,
3684,10/05/2022 20:05:27,20.96,-15.86,7.03,,,,,,
3685,10/05/2022 20:20:27,20.96,-15.89,7.03,,,,,,
3686,10/05/2022 20:35:27,20.96,-15.86,7.03,,,,,,
3687,10/05/2022 20:50:27,20.94,-15.86,7.03,,,,,,
3688,10/05/2022 21:05:27,20.94,-15.88,7.03,,,,,,
3689,10/05/2022 21:20:27,20.91,-15.91,7.03,,,,,,
3690,10/05/2022 21:35:27,20.91,-15.89,7.03,,,,,,
3691,10/05/2022 21:50:27,20.91,-15.92,7.03,,,,,,
3692,10/05/2022 22:05:27,20.91,-15.95,7.03,,,,,,
3693,10/05/2022 22:20:27,20.89,-15.98,7.03,,,,,,
3694,10/05/2022 22:35:27,20.86,-16.03,7.03,,,,,,
3695,10/05/2022 22:50:27,20.84,-16.02,7.03,,,,,,
3696,10/05/2022 23:05:27,20.86,-15.98,7.03,,,,,,
3697,10/05/2022 23:20:27,20.86,-16.05,7.03,,,,,,
3698,10/05/2022 23:35:27,20.84,-16.08,7.03,,,,,,
3699,10/05/2022 23:50:27,20.84,-16.13,7.04,,,,,,
3700,10/06/2022 00:05:27,20.82,-16.17,7.04,,,,,,
3701,10/06/2022 00:20:27,20.82,-16.14,7.04,,,,,,
3702,10/06/2022 00:35:27,20.79,-16.16,7.04,,,,,,
3703,10/06/2022 00:50:27,20.79,-16.22,7.04,,,,,,
3704,10/06/2022 01:05:27,20.77,-16.25,7.04,,,,,,
3705,10/06/2022 01:20:27,20.75,-16.30,7.04,,,,,,
3706,10/06/2022 01:35:27,20.70,-16.31,7.04,,,,,,
3707,10/06/2022 01:50:27,20.70,-16.25,7.04,,,,,,
3708,10/06/2022 02:05:27,20.70,-16.30,7.04,,,,,,
3709,10/06/2022 02:20:27,20.67,-16.36,7.04,,,,,,
3710,10/06/2022 02:35:27,20.65,-16.38,7.04,,,,,,
3711,10/06/2022 02:50:27,20.65,-16.36,7.04,,,,,,
3712,10/06/2022 03:05:27,20.65,-16.39,7.04,,,,,,
3713,10/06/2022 03:20:27,20.65,-16.38,7.04,,,,,,
3714,10/06/2022 03:35:27,20.65,-16.44,7.04,,,,,,
3715,10/06/2022 03:50:27,20.63,-16.50,7.04,,,,,,
3716,10/06/2022 04:05:27,20.60,-16.52,7.04,,,,,,
3717,10/06/2022 04:20:27,20.60,-16.50,7.04,,,,,,
3718,10/06/2022 04:35:27,20.60,-16.52,7.04,,,,,,
3719,10/06/2022 04:50:27,20.60,-16.53,7.04,,,,,,
3720,10/06/2022 05:05:27,20.60,-16.56,7.04,,,,,,
3721,10/06/2022 05:20:27,20.58,-16.63,7.04,,,,,,
3722,10/06/2022 05:35:27,20.56,-16.66,7.05,,,,,,
3723,10/06/2022 05:50:27,20.51,-16.67,7.05,,,,,,
3724,10/06/2022 06:05:27,20.48,-16.67,7.05,,,,,,
3725,10/06/2022 06:20:27,20.44,-16.67,7.05,,,,,,
3726,10/06/2022 06:35:27,20.44,-16.66,7.05,,,,,,
3727,10/06/2022 06:50:27,20.41,-16.70,7.05,,,,,,
3728,10/06/2022 07:05:27,20.39,-16.73,7.05,,,,,,
3729,10/06/2022 07:20:27,20.34,-16.75,7.05,,,,,,
3730,10/06/2022 07:35:27,20.34,-16.77,7.05,,,,,,
3731,10/06/2022 07:50:27,20.32,-16.78,7.05,,,,,,
3732,10/06/2022 08:05:27,20.41,-16.59,7.04,,,,,,
3733,10/06/2022 08:20:27,20.53,-16.59,7.04,,,,,,
3734,10/06/2022 08:35:27,20.75,-16.58,7.04,,,,,,
3735,10/06/2022 08:50:27,20.96,-16.66,7.05,,,,,,
3736,10/06/2022 09:05:27,21.13,-16.77,7.05,,,,,,
3737,10/06/2022 09:20:27,21.34,-16.78,7.05,,,,,,
3738,10/06/2022 09:35:27,21.53,-16.81,7.05,,,,,,
3739,10/06/2022 09:50:27,21.70,-16.83,7.05,,,,,,
3740,10/06/2022 10:05:27,21.84,-16.84,7.05,,,,,,
3741,10/06/2022 10:20:27,21.94,-16.84,7.05,,,,,,
3742,10/06/2022 10:35:27,22.06,-16.84,7.05,,,,,,
3743,10/06/2022 10:50:27,22.20,-16.81,7.05,,,,,,
3744,10/06/2022 11:05:27,22.30,-16.80,7.05,,,,,,
3745,10/06/2022 11:20:27,22.37,-16.80,7.05,,,,,,
3746,10/06/2022 11:35:27,22.44,-16.81,7.05,,,,,,
3747,10/06/2022 11:50:27,22.58,-16.73,7.05,,,,,,
3748,10/06/2022 12:05:27,22.73,-16.70,7.05,,,,,,
3749,10/06/2022 12:20:27,22.82,-16.72,7.05,,,,,,
3750,10/06/2022 12:35:27,22.92,-16.72,7.05,,,,,,
3751,10/06/2022 12:50:27,23.04,-16.69,7.05,,,,,,
3752,10/06/2022 13:05:27,23.14,-16.66,7.04,,,,,,
3753,10/06/2022 13:20:27,23.21,-16.64,7.04,,,,,,
3754,10/06/2022 13:35:27,23.28,-16.64,7.04,,,,,,
3755,10/06/2022 13:50:27,23.33,-16.63,7.04,,,,,,
3756,10/06/2022 14:05:27,23.40,-16.63,7.04,,,,,,
3757,10/06/2022 14:20:27,23.45,-16.59,7.04,,,,,,
3758,10/06/2022 14:35:27,23.54,-16.56,7.04,,,,,,
3759,10/06/2022 14:50:27,23.64,-16.47,7.04,,,,,,
3760,10/06/2022 15:05:27,23.86,-16.28,7.04,,,,,,
3761,10/06/2022 15:20:27,24.03,-16.23,7.04,,,,,,
3762,10/06/2022 15:35:27,24.17,-16.19,7.04,,,,,,
3763,10/06/2022 15:50:27,24.53,-16.00,7.03,,,,,,
3764,10/06/2022 16:05:27,24.73,-15.92,7.03,,,,,,
3765,10/06/2022 16:20:27,24.90,-15.89,7.03,,,,,,
3766,10/06/2022 16:35:27,24.80,-16.05,7.03,,,,,,
3767,10/06/2022 16:50:27,24.75,-16.11,7.03,,,,,,
3768,10/06/2022 17:05:27,24.73,-16.11,7.03,,,,,,
3769,10/06/2022 17:20:27,24.63,-16.16,7.04,,,,,,
3770,10/06/2022 17:35:27,24.51,-16.22,7.04,,,,,,
3771,10/06/2022 17:50:27,24.39,-16.25,7.04,,,,,,
3772,10/06/2022 18:05:27,24.32,-16.27,7.04,,,,,,
3773,10/06/2022 18:20:27,24.22,-16.27,7.04,,,,,,
3774,10/06/2022 18:35:27,24.15,-16.27,7.04,,,,,,
3775,10/06/2022 18:50:27,24.07,-16.27,7.04,,,,,,
3776,10/06/2022 19:05:27,24.03,-16.25,7.04,,,,,,
3777,10/06/2022 19:20:27,23.95,-16.27,7.04,,,,,,
3778,10/06/2022 19:35:27,23.91,-16.28,7.04,,,,,,
3779,10/06/2022 19:50:27,23.83,-16.30,7.04,,,,,,
3780,10/06/2022 20:05:27,23.79,-16.30,7.04,,,,,,
3781,10/06/2022 20:20:27,23.76,-16.31,7.04,,,,,,
3782,10/06/2022 20:35:27,23.71,-16.36,7.04,,,,,,
3783,10/06/2022 20:50:27,23.69,-16.39,7.04,,,,,,
3784,10/06/2022 21:05:27,23.64,-16.42,7.04,,,,,,
3785,10/06/2022 21:20:27,23.62,-16.44,7.04,,,,,,
3786,10/06/2022 21:35:27,23.57,-16.48,7.04,,,,,,
3787,10/06/2022 21:50:27,23.54,-16.50,7.04,,,,,,
3788,10/06/2022 22:05:27,23.52,-16.50,7.04,,,,,,
3789,10/06/2022 22:20:27,23.47,-16.52,7.04,,,,,,
3790,10/06/2022 22:35:27,23.47,-16.55,7.04,,,,,,
3791,10/06/2022 22:50:27,23.45,-16.58,7.04,,,,,,
3792,10/06/2022 23:05:27,23.40,-16.63,7.04,,,,,,
3793,10/06/2022 23:20:27,23.35,-16.64,7.04,,,,,,
3794,10/06/2022 23:35:27,23.33,-16.66,7.04,,,,,,
3795,10/06/2022 23:50:27,23.30,-16.64,7.04,,,,,,
3796,10/07/2022 00:05:27,23.28,-16.69,7.05,,,,,,
3797,10/07/2022 00:20:27,23.23,-16.73,7.05,,,,,,
3798,10/07/2022 00:35:27,23.21,-16.75,7.05,,,,,,
3799,10/07/2022 00:50:27,23.18,-16.77,7.05,,,,,,
3800,10/07/2022 01:05:27,23.16,-16.80,7.05,,,,,,
3801,10/07/2022 01:20:27,23.14,-16.84,7.05,,,,,,
3802,10/07/2022 01:35:27,23.09,-16.86,7.05,,,,,,
3803,10/07/2022 01:50:27,23.06,-16.88,7.05,,,,,,
3804,10/07/2022 02:05:27,23.04,-16.89,7.05,,,,,,
3805,10/07/2022 02:20:27,23.02,-16.91,7.05,,,,,,
3806,10/07/2022 02:35:27,22.99,-16.94,7.05,,,,,,
3807,10/07/2022 02:50:27,22.94,-16.97,7.05,,,,,,
3808,10/07/2022 03:05:27,22.92,-17.00,7.05,,,,,,
3809,10/07/2022 03:20:27,22.87,-17.02,7.05,,,,,,
3810,10/07/2022 03:35:27,22.85,-17.03,7.05,,,,,,
3811,10/07/2022 03:50:27,22.82,-17.06,7.05,,,,,,
3812,10/07/2022 04:05:27,22.78,-17.09,7.05,,,,,,
3813,10/07/2022 04:20:27,22.75,-17.11,7.05,,,,,,
3814,10/07/2022 04:35:27,22.73,-17.11,7.05,,,,,,
3815,10/07/2022 04:50:27,22.70,-17.16,7.05,,,,,,
3816,10/07/2022 05:05:27,22.66,-17.19,7.05,,,,,,
3817,10/07/2022 05:20:27,22.61,-17.22,7.05,,,,,,
3818,10/07/2022 05:35:27,22.58,-17.23,7.06,,,,,,
3819,10/07/2022 05:50:27,22.56,-17.23,7.06,,,,,,
3820,10/07/2022 06:05:27,22.54,-17.27,7.06,,,,,,
3821,10/07/2022 06:20:27,22.49,-17.31,7.06,,,,,,
3822,10/07/2022 06:35:27,22.44,-17.33,7.06,,,,,,
3823,10/07/2022 06:50:27,22.42,-17.36,7.06,,,,,,
3824,10/07/2022 07:05:27,22.37,-17.38,7.06,,,,,,
3825,10/07/2022 07:20:27,22.35,-17.38,7.06,,,,,,
3826,10/07/2022 07:35:27,22.32,-17.41,7.06,,,,,,
3827,10/07/2022 07:50:27,22.30,-17.42,7.06,,,,,,
3828,10/07/2022 08:05:27,22.32,-17.41,7.06,,,,,,
3829,10/07/2022 08:20:27,22.37,-17.31,7.06,,,,,,
3830,10/07/2022 08:35:27,22.47,-17.31,7.06,,,,,,
3831,10/07/2022 08:50:27,22.56,-17.34,7.06,,,,,,
3832,10/07/2022 09:05:27,22.70,-17.33,7.06,,,,,,
3833,10/07/2022 09:20:27,22.94,-17.25,7.06,,,,,,
3834,10/07/2022 09:35:27,23.18,-17.23,7.05,,,,,,
3835,10/07/2022 09:50:27,23.38,-17.27,7.06,,,,,,
3836,10/07/2022 10:05:27,23.57,-17.28,7.06,,,,,,
3837,10/07/2022 10:20:27,23.71,-17.28,7.06,,,,,,
3838,10/07/2022 10:35:27,23.88,-17.27,7.06,,,,,,
3839,10/07/2022 10:50:27,24.03,-17.23,7.05,,,,,,
3840,10/07/2022 11:05:27,24.15,-17.20,7.05,,,,,,
3841,10/07/2022 11:20:27,24.24,-17.19,7.05,,,,,,
3842,10/07/2022 11:35:27,24.34,-17.17,7.05,,,,,,
3843,10/07/2022 11:50:27,24.46,-17.14,7.05,,,,,,
3844,10/07/2022 12:05:27,24.58,-17.09,7.05,,,,,,
3845,10/07/2022 12:20:27,24.70,-17.05,7.05,,,,,,
3846,10/07/2022 12:35:27,24.80,-17.00,7.05,,,,,,
3847,10/07/2022 12:50:27,24.92,-16.97,7.05,,,,,,
3848,10/07/2022 13:05:27,25.02,-16.94,7.05,,,,,,
3849,10/07/2022 13:20:27,25.11,-16.89,7.05,,,,,,
3850,10/07/2022 13:35:27,25.23,-16.84,7.05,,,,,,
3851,10/07/2022 13:50:27,25.36,-16.80,7.05,,,,,,
3852,10/07/2022 14:05:27,25.23,-16.86,7.05,,,,,,
3853,10/07/2022 14:20:27,25.36,-16.83,7.05,,,,,,
3854,10/07/2022 14:35:27,25.50,-16.69,7.04,,,,,,
3855,10/07/2022 14:50:27,25.65,-16.63,7.04,,,,,,
3856,10/07/2022 15:05:27,25.74,-16.59,7.04,,,,,,
3857,10/07/2022 15:20:27,25.79,-16.61,7.04,,,,,,
3858,10/07/2022 15:35:27,25.87,-16.59,7.04,,,,,,
3859,10/07/2022 15:50:27,25.82,-16.63,7.04,,,,,,
3860,10/07/2022 16:05:27,24.56,-16.30,7.04,,,,,,
3861,10/07/2022 16:20:27,23.50,-16.30,7.04,,,,,,
3862,10/07/2022 16:35:27,23.33,-16.53,7.04,,,,,,
3863,10/07/2022 16:50:27,23.35,-16.59,7.04,,,,,,
3864,10/07/2022 17:05:27,23.40,-16.66,7.04,,,,,,
3865,10/07/2022 17:20:27,23.74,-16.66,7.04,,,,,,
3866,10/07/2022 17:35:27,23.93,-16.66,7.04,,,,,,
3867,10/07/2022 17:50:27,23.95,-16.69,7.05,,,,,,
3868,10/07/2022 18:05:27,23.98,-16.75,7.05,,,,,,
3869,10/07/2022 18:20:27,24.00,-16.78,7.05,,,,,,
3870,10/07/2022 18:35:27,24.00,-16.78,7.05,,,,,,
3871,10/07/2022 18:50:27,24.05,-16.80,7.05,,,,,,
3872,10/07/2022 19:05:27,24.07,-16.83,7.05,,,,,,
3873,10/07/2022 19:20:27,24.10,-16.84,7.05,,,,,,
3874,10/07/2022 19:35:27,24.12,-16.88,7.05,,,,,,
3875,10/07/2022 19:50:27,24.12,-16.92,7.05,,,,,,
3876,10/07/2022 20:05:27,24.12,-16.95,7.05,,,,,,
3877,10/07/2022 20:20:27,24.12,-16.97,7.05,,,,,,
3878,10/07/2022 20:35:27,24.12,-16.97,7.05,,,,,,
3879,10/07/2022 20:50:27,24.12,-17.02,7.05,,,,,,
3880,10/07/2022 21:05:27,24.10,-17.06,7.05,,,,,,
3881,10/07/2022 21:20:27,24.07,-17.08,7.05,,,,,,
3882,10/07/2022 21:35:27,24.07,-17.08,7.05,,,,,,
3883,10/07/2022 21:50:27,24.07,-17.06,7.05,,,,,,
3884,10/07/2022 22:05:27,24.07,-17.09,7.05,,,,,,
3885,10/07/2022 22:20:27,24.05,-17.14,7.05,,,,,,
3886,10/07/2022 22:35:27,24.03,-17.16,7.05,,,,,,
3887,10/07/2022 22:50:27,24.03,-17.17,7.05,,,,,,
3888,10/07/2022 23:05:27,24.00,-17.20,7.05,,,,,,
3889,10/07/2022 23:20:27,23.98,-17.23,7.05,,,,,,
3890,10/07/2022 23:35:27,23.95,-17.25,7.06,,,,,,
3891,10/07/2022 23:50:27,23.93,-17.28,7.06,,,,,,
3892,10/08/2022 00:05:27,23.91,-17.27,7.06,,,,,,
3893,10/08/2022 00:20:27,23.88,-17.31,7.06,,,,,,
3894,10/08/2022 00:35:27,23.83,-17.34,7.06,,,,,,
3895,10/08/2022 00:50:27,23.79,-17.38,7.06,,,,,,
