#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Host Connected,Button Up,End of File
2558,09/24/2022 03:20:27,14.84,-49.58,7.64,,,,
2559,09/24/2022 03:35:27,15.13,-54.13,7.73,,,,
2560,09/24/2022 03:50:27,14.70,-51.17,7.67,,,,
2561,09/24/2022 04:05:27,14.58,-51.60,7.68,,,,
2562,09/24/2022 04:20:27,14.17,-48.22,7.62,,,,
2563,09/24/2022 04:35:27,14.00,-48.25,7.62,,,,
2564,09/24/2022 04:50:27,14.15,-51.05,7.67,,,,
2565,09/24/2022 05:05:27,13.91,-49.55,7.65,,,,
2566,09/24/2022 05:20:27,13.11,-45.08,7.57,,,,
2567,09/24/2022 05:35:27,12.82,-42.69,7.52,,,,
2568,09/24/2022 05:50:27,12.70,-42.44,7.52,,,,
2569,09/24/2022 06:05:27,12.53,-41.69,7.51,,,,
2570,09/24/2022 06:20:27,12.41,-41.70,7.51,,,,
2571,09/24/2022 06:35:27,12.19,-41.45,7.50,,,,
2572,09/24/2022 06:50:27,12.22,-43.49,7.54,,,,
2573,09/24/2022 07:05:27,12.07,-41.99,7.51,,,,
2574,09/24/2022 07:20:27,12.34,-42.56,7.52,,,,
2575,09/24/2022 07:35:27,12.44,-43.24,7.53,,,,
2576,09/24/2022 07:50:27,12.51,-43.56,7.54,,,,
2577,09/24/2022 08:05:27,12.65,-43.89,7.55,,,,
2578,09/24/2022 08:20:27,12.75,-44.16,7.55,,,,
2579,09/24/2022 08:35:27,12.77,-44.66,7.56,,,,
2580,09/24/2022 08:50:27,12.70,-44.77,7.56,,,,
2581,09/24/2022 09:05:27,12.61,-45.13,7.57,,,,
2582,09/24/2022 09:20:27,12.49,-44.74,7.56,,,,
2583,09/24/2022 09:35:27,12.39,-44.58,7.56,,,,
2584,09/24/2022 09:50:27,12.34,-44.74,7.56,,,,
2585,09/24/2022 10:05:27,12.32,-44.39,7.56,,,,
2586,09/24/2022 10:20:27,12.27,-44.24,7.55,,,,
2587,09/24/2022 10:35:27,12.32,-44.49,7.56,,,,
2588,09/24/2022 10:50:27,12.58,-45.42,7.57,,,,
2589,09/24/2022 11:05:27,12.99,-47.28,7.61,,,,
2590,09/24/2022 11:20:27,13.45,-49.80,7.65,,,,
2591,09/24/2022 11:35:27,13.76,-50.97,7.67,,,,
2592,09/24/2022 11:50:27,13.81,-51.14,7.68,,,,
2593,09/24/2022 12:05:27,13.81,-50.94,7.67,,,,
2594,09/24/2022 12:20:27,13.50,-49.06,7.64,,,,
2595,09/24/2022 12:35:27,13.62,-50.13,7.66,,,,
2596,09/24/2022 12:50:27,13.86,-51.74,7.69,,,,
2597,09/24/2022 13:05:27,13.93,-51.86,7.69,,,,
2598,09/24/2022 13:20:27,13.86,-51.16,7.68,,,,
2599,09/24/2022 13:35:27,13.86,-51.13,7.67,,,,
2600,09/24/2022 13:50:27,13.74,-50.39,7.66,,,,
2601,09/24/2022 14:05:27,14.03,-52.60,7.70,,,,
2602,09/24/2022 14:20:27,14.31,-54.35,7.73,,,,
2603,09/24/2022 14:35:27,14.39,-54.20,7.73,,,,
2604,09/24/2022 14:50:27,14.17,-51.67,7.68,,,,
2605,09/24/2022 15:05:27,14.10,-51.36,7.68,,,,
2606,09/24/2022 15:20:27,14.27,-52.81,7.70,,,,
2607,09/24/2022 15:35:27,14.53,-55.28,7.75,,,,
2608,09/24/2022 15:50:27,15.29,-63.02,7.89,,,,
2609,09/24/2022 16:05:27,15.75,-67.02,7.96,,,,
2610,09/24/2022 16:20:27,16.25,-74.13,8.09,,,,
2611,09/24/2022 16:35:27,16.42,-75.46,8.11,,,,
2612,09/24/2022 16:50:27,16.49,-78.99,8.17,,,,
2613,09/24/2022 17:05:27,16.01,-85.19,8.29,,,,
2614,09/24/2022 17:20:27,15.08,-85.03,8.29,,,,
2615,09/24/2022 17:35:27,15.46,-83.57,8.26,,,,
2616,09/24/2022 17:50:27,15.34,-65.72,7.94,,,,
2617,09/24/2022 18:05:27,15.32,-82.05,8.23,,,,
2618,09/24/2022 18:20:27,15.15,-81.25,8.22,,,,
2619,09/24/2022 18:35:27,14.98,-63.14,7.89,,,,
2620,09/24/2022 18:50:27,14.65,-58.81,7.81,,,,
2621,09/24/2022 19:05:27,14.55,-59.47,7.83,,,,
2622,09/24/2022 19:20:27,14.55,-58.74,7.81,,,,
2623,09/24/2022 19:35:27,14.67,-58.86,7.81,,,,
2624,09/24/2022 19:50:27,14.77,-60.30,7.84,,,,
2625,09/24/2022 20:05:27,14.82,-58.67,7.81,,,,
2626,09/24/2022 20:20:27,14.96,-60.02,7.83,,,,
2627,09/24/2022 20:35:27,14.94,-59.11,7.82,,,,
2628,09/24/2022 20:50:27,14.96,-58.66,7.81,,,,
2629,09/24/2022 21:05:27,14.96,-59.30,7.82,,,,
2630,09/24/2022 21:20:27,14.96,-58.77,7.81,,,,
2631,09/24/2022 21:35:27,14.98,-57.97,7.80,,,,
2632,09/24/2022 21:50:27,14.98,-58.28,7.80,,,,
2633,09/24/2022 22:05:27,15.01,-58.66,7.81,,,,
2634,09/24/2022 22:20:27,15.03,-57.47,7.79,,,,
2635,09/24/2022 22:35:27,15.03,-57.89,7.80,,,,
2636,09/24/2022 22:50:27,15.01,-58.97,7.81,,,,
2637,09/24/2022 23:05:27,14.98,-59.45,7.82,,,,
2638,09/24/2022 23:20:27,15.03,-59.92,7.83,,,,
2639,09/24/2022 23:35:27,15.08,-59.81,7.83,,,,
2640,09/24/2022 23:50:27,15.08,-59.44,7.82,,,,
2641,09/25/2022 00:05:27,15.01,-58.11,7.80,,,,
2642,09/25/2022 00:20:27,14.91,-59.97,7.83,,,,
2643,09/25/2022 00:35:27,14.91,-59.45,7.82,,,,
2644,09/25/2022 00:50:27,14.94,-60.03,7.83,,,,
2645,09/25/2022 01:05:27,14.98,-60.38,7.84,,,,
2646,09/25/2022 01:20:27,15.15,-60.41,7.84,,,,
2647,09/25/2022 01:35:27,15.29,-60.30,7.84,,,,
2648,09/25/2022 01:50:27,15.44,-59.99,7.83,,,,
2649,09/25/2022 02:05:27,15.72,-60.47,7.84,,,,
2650,09/25/2022 02:20:27,15.94,-61.10,7.85,,,,
2651,09/25/2022 02:35:27,15.96,-61.13,7.85,,,,
2652,09/25/2022 02:50:27,15.84,-60.91,7.85,,,,
2653,09/25/2022 03:05:27,15.96,-61.17,7.85,,,,
2654,09/25/2022 03:20:27,16.01,-61.10,7.85,,,,
2655,09/25/2022 03:35:27,15.99,-61.05,7.85,,,,
2656,09/25/2022 03:50:27,15.75,-60.45,7.84,,,,
2657,09/25/2022 04:05:27,15.41,-59.67,7.83,,,,
2658,09/25/2022 04:20:27,15.25,-58.74,7.81,,,,
2659,09/25/2022 04:35:27,15.20,-56.28,7.77,,,,
2660,09/25/2022 04:50:27,15.08,-53.89,7.72,,,,
2661,09/25/2022 05:05:27,14.91,-51.63,7.68,,,,
2662,09/25/2022 05:20:27,14.72,-47.88,7.61,,,,
2663,09/25/2022 05:35:27,14.65,-46.27,7.58,,,,
2664,09/25/2022 05:50:27,14.72,-50.77,7.67,,,,
2665,09/25/2022 06:05:27,14.79,-53.69,7.72,,,,
2666,09/25/2022 06:20:27,14.84,-54.77,7.74,,,,
2667,09/25/2022 06:35:27,15.17,-57.61,7.79,,,,
2668,09/25/2022 06:50:27,15.49,-58.80,7.81,,,,
2669,09/25/2022 07:05:27,15.65,-59.10,7.82,,,,
2670,09/25/2022 07:20:27,15.77,-59.88,7.83,,,,
2671,09/25/2022 07:35:27,15.80,-60.03,7.83,,,,
2672,09/25/2022 07:50:27,15.82,-60.28,7.84,,,,
2673,09/25/2022 08:05:27,15.84,-59.94,7.83,,,,
2674,09/25/2022 08:20:27,15.89,-60.10,7.83,,,,
2675,09/25/2022 08:35:27,15.96,-60.06,7.83,,,,
2676,09/25/2022 08:50:27,16.01,-61.03,7.85,,,,
2677,09/25/2022 09:05:27,16.03,-61.28,7.85,,,,
2678,09/25/2022 09:20:27,16.11,-61.94,7.87,,,,
2679,09/25/2022 09:35:27,16.15,-62.19,7.87,,,,
2680,09/25/2022 09:50:27,16.15,-62.72,7.88,,,,
2681,09/25/2022 10:05:27,16.27,-63.33,7.89,,,,
2682,09/25/2022 10:20:27,16.34,-63.71,7.90,,,,
2683,09/25/2022 10:35:27,16.44,-64.13,7.90,,,,
2684,09/25/2022 10:50:27,16.49,-64.13,7.90,,,,
2685,09/25/2022 11:05:27,16.46,-64.03,7.90,,,,
2686,09/25/2022 11:20:27,16.46,-64.08,7.90,,,,
2687,09/25/2022 11:35:27,16.53,-64.67,7.91,,,,
2688,09/25/2022 11:50:27,16.46,-64.25,7.91,,,,
2689,09/25/2022 12:05:27,16.56,-65.05,7.92,,,,
2690,09/25/2022 12:20:27,16.70,-65.58,7.93,,,,
2691,09/25/2022 12:35:27,16.80,-65.64,7.93,,,,
2692,09/25/2022 12:50:27,16.94,-65.97,7.94,,,,
2693,09/25/2022 13:05:27,17.01,-66.56,7.95,,,,
2694,09/25/2022 13:20:27,17.11,-66.75,7.95,,,,
2695,09/25/2022 13:35:27,17.03,-66.38,7.94,,,,
2696,09/25/2022 13:50:27,16.82,-66.02,7.94,,,,
2697,09/25/2022 14:05:27,16.63,-65.38,7.93,,,,
2698,09/25/2022 14:20:27,16.63,-65.78,7.93,,,,
2699,09/25/2022 14:35:27,16.72,-66.39,7.94,,,,
2700,09/25/2022 14:50:27,16.84,-66.28,7.94,,,,
2701,09/25/2022 15:05:27,16.77,-65.22,7.92,,,,
2702,09/25/2022 15:20:27,16.80,-64.56,7.91,,,,
2703,09/25/2022 15:35:27,16.63,-63.81,7.90,,,,
2704,09/25/2022 15:50:27,16.63,-64.46,7.91,,,,
2705,09/25/2022 16:05:27,16.63,-65.19,7.92,,,,
2706,09/25/2022 16:20:27,16.70,-62.33,7.87,,,,
2707,09/25/2022 16:35:27,16.68,-63.11,7.88,,,,
2708,09/25/2022 16:50:27,16.68,-64.30,7.91,,,,
2709,09/25/2022 17:05:27,16.68,-65.24,7.92,,,,
2710,09/25/2022 17:20:27,16.72,-66.22,7.94,,,,
2711,09/25/2022 17:35:27,16.77,-66.86,7.95,,,,
2712,09/25/2022 17:50:27,16.77,-66.13,7.94,,,,
2713,09/25/2022 18:05:27,16.77,-65.60,7.93,,,,
2714,09/25/2022 18:20:27,16.77,-65.24,7.92,,,,
2715,09/25/2022 18:35:27,16.82,-63.55,7.89,,,,
2716,09/25/2022 18:50:27,16.77,-63.86,7.90,,,,
2717,09/25/2022 19:05:27,16.77,-63.77,7.90,,,,
2718,09/25/2022 19:20:27,16.77,-63.11,7.88,,,,
2719,09/25/2022 19:35:27,16.70,-62.96,7.88,,,,
2720,09/25/2022 19:50:27,16.68,-63.21,7.89,,,,
2721,09/25/2022 20:05:27,16.68,-63.08,7.88,,,,
2722,09/25/2022 20:20:27,16.70,-63.13,7.89,,,,
2723,09/25/2022 20:35:27,16.72,-63.44,7.89,,,,
2724,09/25/2022 20:50:27,16.75,-63.56,7.89,,,,
2725,09/25/2022 21:05:27,16.92,-64.78,7.91,,,,
2726,09/25/2022 21:20:27,16.99,-65.03,7.92,,,,
2727,09/25/2022 21:35:27,17.03,-65.16,7.92,,,,
2728,09/25/2022 21:50:27,17.08,-65.33,7.92,,,,
2729,09/25/2022 22:05:27,17.13,-65.74,7.93,,,,
2730,09/25/2022 22:20:27,17.18,-65.85,7.93,,,,
2731,09/25/2022 22:35:27,17.18,-65.63,7.93,,,,
2732,09/25/2022 22:50:27,17.18,-65.56,7.93,,,,
2733,09/25/2022 23:05:27,17.15,-65.36,7.92,,,,
2734,09/25/2022 23:20:27,17.13,-65.22,7.92,,,,
2735,09/25/2022 23:35:27,17.08,-65.25,7.92,,,,
2736,09/25/2022 23:50:27,17.06,-64.94,7.92,,,,
2737,09/26/2022 00:05:27,17.03,-64.80,7.91,,,,
2738,09/26/2022 00:20:27,17.01,-64.52,7.91,,,,
2739,09/26/2022 00:35:27,16.99,-64.33,7.91,,,,
2740,09/26/2022 00:50:27,16.96,-64.08,7.90,,,,
2741,09/26/2022 01:05:27,16.96,-63.96,7.90,,,,
2742,09/26/2022 01:20:27,16.96,-63.91,7.90,,,,
2743,09/26/2022 01:35:27,16.99,-63.60,7.89,,,,
2744,09/26/2022 01:50:27,16.99,-63.53,7.89,,,,
2745,09/26/2022 02:05:27,16.99,-63.31,7.89,,,,
2746,09/26/2022 02:20:27,16.99,-63.03,7.88,,,,
2747,09/26/2022 02:35:27,16.96,-62.83,7.88,,,,
2748,09/26/2022 02:50:27,16.89,-62.10,7.87,,,,
2749,09/26/2022 03:05:27,16.84,-60.61,7.84,,,,
2750,09/26/2022 03:20:27,16.87,-59.69,7.82,,,,
2751,09/26/2022 03:35:27,16.87,-58.42,7.80,,,,
2752,09/26/2022 03:50:27,16.89,-57.20,7.78,,,,
2753,09/26/2022 04:05:27,16.92,-55.69,7.75,,,,
2754,09/26/2022 04:20:27,16.89,-56.81,7.77,,,,
2755,09/26/2022 04:35:27,16.80,-58.78,7.81,,,,
2756,09/26/2022 04:50:27,16.75,-57.44,7.78,,,,
2757,09/26/2022 05:05:27,16.77,-55.02,7.74,,,,
2758,09/26/2022 05:20:27,16.72,-57.06,7.78,,,,
2759,09/26/2022 05:35:27,16.72,-54.89,7.74,,,,
2760,09/26/2022 05:50:27,16.72,-52.45,7.69,,,,
2761,09/26/2022 06:05:27,16.70,-51.92,7.68,,,,
2762,09/26/2022 06:20:27,16.72,-53.49,7.71,,,,
2763,09/26/2022 06:35:27,16.70,-52.63,7.70,,,,
2764,09/26/2022 06:50:27,16.70,-52.52,7.69,,,,
2765,09/26/2022 07:05:27,16.68,-54.14,7.72,,,,
2766,09/26/2022 07:20:27,16.72,-50.00,7.65,,,,
2767,09/26/2022 07:35:27,16.72,-51.24,7.67,,,,
2768,09/26/2022 07:50:27,16.75,-52.95,7.70,,,,
2769,09/26/2022 08:05:27,16.80,-51.53,7.68,,,,
2770,09/26/2022 08:20:27,16.84,-52.99,7.70,,,,
2771,09/26/2022 08:35:27,16.87,-52.77,7.70,,,,
2772,09/26/2022 08:50:27,16.92,-54.08,7.72,,,,
2773,09/26/2022 09:05:27,16.94,-56.72,7.77,,,,
2774,09/26/2022 09:20:27,16.96,-57.42,7.78,,,,
2775,09/26/2022 09:35:27,17.01,-57.35,7.78,,,,
2776,09/26/2022 09:50:27,17.01,-57.58,7.78,,,,
2777,09/26/2022 10:05:27,17.03,-58.20,7.80,,,,
2778,09/26/2022 10:20:27,17.08,-59.39,7.82,,,,
2779,09/26/2022 10:35:27,17.13,-60.31,7.83,,,,
2780,09/26/2022 10:50:27,17.15,-60.75,7.84,,,,
2781,09/26/2022 11:05:27,17.22,-60.47,7.84,,,,
2782,09/26/2022 11:20:27,17.49,-62.58,7.87,,,,
2783,09/26/2022 11:35:27,17.56,-63.27,7.88,,,,
2784,09/26/2022 11:50:27,17.61,-63.60,7.89,,,,
2785,09/26/2022 12:05:27,17.63,-63.58,7.89,,,,
2786,09/26/2022 12:20:27,17.72,-63.83,7.89,,,,
2787,09/26/2022 12:35:27,17.80,-64.11,7.90,,,,
2788,09/26/2022 12:50:27,17.82,-64.13,7.90,,,,
2789,09/26/2022 13:05:27,17.84,-64.86,7.91,,,,
2790,09/26/2022 13:20:27,17.89,-64.56,7.91,,,,
2791,09/26/2022 13:35:27,17.91,-64.61,7.91,,,,
2792,09/26/2022 13:50:27,17.94,-63.60,7.89,,,,
2793,09/26/2022 14:05:27,17.96,-64.53,7.91,,,,
2794,09/26/2022 14:20:27,17.99,-63.69,7.89,,,,
2795,09/26/2022 14:35:27,18.06,-63.58,7.89,,,,
2796,09/26/2022 14:50:27,18.15,-65.30,7.92,,,,
2797,09/26/2022 15:05:27,18.20,-67.49,7.96,,,,
2798,09/26/2022 15:20:27,18.25,-68.36,7.97,,,,
2799,09/26/2022 15:35:27,18.34,-69.08,7.99,,,,
2800,09/26/2022 15:50:27,18.41,-69.10,7.99,,,,
2801,09/26/2022 16:05:27,18.44,-69.41,7.99,,,,
2802,09/26/2022 16:20:27,18.51,-69.56,8.00,,,,
2803,09/26/2022 16:35:27,18.60,-71.05,8.02,,,,
2804,09/26/2022 16:50:27,18.72,-72.64,8.05,,,,
2805,09/26/2022 17:05:27,18.87,-73.97,8.07,,,,
2806,09/26/2022 17:20:27,18.96,-69.78,8.00,,,,
2807,09/26/2022 17:35:27,19.03,-59.17,7.81,,,,
2808,09/26/2022 17:50:27,18.79,-62.35,7.86,,,,
2809,09/26/2022 18:05:27,18.46,-72.36,8.05,,,,
2810,09/26/2022 18:20:27,18.30,-70.56,8.01,,,,
2811,09/26/2022 18:35:27,18.01,-70.17,8.01,,,,
2812,09/26/2022 18:50:27,17.89,-70.27,8.01,,,,
2813,09/26/2022 19:05:27,17.80,-69.38,7.99,,,,
2814,09/26/2022 19:20:27,17.87,-69.77,8.00,,,,
2815,09/26/2022 19:35:27,17.94,-69.10,7.99,,,,
2816,09/26/2022 19:50:27,18.08,-69.31,7.99,,,,
2817,09/26/2022 20:05:27,18.15,-69.80,8.00,,,,
2818,09/26/2022 20:20:27,18.15,-69.24,7.99,,,,
2819,09/26/2022 20:35:27,18.15,-69.27,7.99,,,,
2820,09/26/2022 20:50:27,18.18,-69.56,8.00,,,,
2821,09/26/2022 21:05:27,18.20,-69.94,8.00,,,,
2822,09/26/2022 21:20:27,18.25,-70.22,8.01,,,,
2823,09/26/2022 21:35:27,18.25,-69.72,8.00,,,,
2824,09/26/2022 21:50:27,18.20,-69.06,7.99,,,,
2825,09/26/2022 22:05:27,18.15,-68.71,7.98,,,,
2826,09/26/2022 22:20:27,18.13,-68.17,7.97,,,,
2827,09/26/2022 22:35:27,18.10,-68.25,7.97,,,,
2828,09/26/2022 22:50:27,18.08,-68.47,7.98,,,,
2829,09/26/2022 23:05:27,18.08,-68.63,7.98,,,,
2830,09/26/2022 23:20:27,18.08,-68.42,7.98,,,,
2831,09/26/2022 23:35:27,18.08,-68.42,7.98,,,,
2832,09/26/2022 23:50:27,18.08,-68.03,7.97,,,,
2833,09/27/2022 00:05:27,18.06,-68.00,7.97,,,,
2834,09/27/2022 00:20:27,18.06,-67.66,7.96,,,,
2835,09/27/2022 00:35:27,18.06,-67.77,7.96,,,,
2836,09/27/2022 00:50:27,18.06,-67.61,7.96,,,,
2837,09/27/2022 01:05:27,18.06,-67.17,7.95,,,,
2838,09/27/2022 01:20:27,18.06,-67.00,7.95,,,,
2839,09/27/2022 01:35:27,18.06,-67.16,7.95,,,,
2840,09/27/2022 01:50:27,18.06,-67.00,7.95,,,,
2841,09/27/2022 02:05:27,18.06,-66.33,7.94,,,,
2842,09/27/2022 02:20:27,18.06,-66.14,7.94,,,,
2843,09/27/2022 02:35:27,18.08,-65.85,7.93,,,,
2844,09/27/2022 02:50:27,18.06,-65.71,7.93,,,,
2845,09/27/2022 03:05:27,18.06,-65.31,7.92,,,,
2846,09/27/2022 03:20:27,18.06,-64.64,7.91,,,,
2847,09/27/2022 03:35:27,18.03,-63.99,7.90,,,,
2848,09/27/2022 03:50:27,18.01,-63.24,7.88,,,,
2849,09/27/2022 04:05:27,17.96,-62.49,7.87,,,,
2850,09/27/2022 04:20:27,17.91,-62.46,7.87,,,,
2851,09/27/2022 04:35:27,17.87,-62.24,7.87,,,,
2852,09/27/2022 04:50:27,17.84,-61.86,7.86,,,,
2853,09/27/2022 05:05:27,17.80,-61.24,7.85,,,,
2854,09/27/2022 05:20:27,17.72,-59.52,7.82,,,,
2855,09/27/2022 05:35:27,17.65,-57.44,7.78,,,,
2856,09/27/2022 05:50:27,17.61,-56.85,7.77,,,,
2857,09/27/2022 06:05:27,17.58,-57.38,7.78,,,,
2858,09/27/2022 06:20:27,17.53,-56.49,7.76,,,,
2859,09/27/2022 06:35:27,17.46,-54.80,7.73,,,,
2860,09/27/2022 06:50:27,17.42,-54.61,7.73,,,,
2861,09/27/2022 07:05:27,17.44,-55.91,7.75,,,,
2862,09/27/2022 07:20:27,17.46,-57.05,7.77,,,,
2863,09/27/2022 07:35:27,17.44,-53.02,7.70,,,,
2864,09/27/2022 07:50:27,17.53,-58.08,7.79,,,,
2865,09/27/2022 08:05:27,17.51,-53.75,7.71,,,,
2866,09/27/2022 08:20:27,17.51,-52.33,7.69,,,,
2867,09/27/2022 08:35:27,17.65,-58.22,7.79,,,,
2868,09/27/2022 08:50:27,17.75,-59.97,7.83,,,,
2869,09/27/2022 09:05:27,17.82,-60.13,7.83,,,,
2870,09/27/2022 09:20:27,17.87,-60.60,7.84,,,,
2871,09/27/2022 09:35:27,17.96,-60.63,7.84,,,,
2872,09/27/2022 09:50:27,18.01,-61.77,7.86,,,,
2873,09/27/2022 10:05:27,18.06,-61.94,7.86,,,,
2874,09/27/2022 10:20:27,18.08,-62.30,7.87,,,,
2875,09/27/2022 10:35:27,18.13,-63.05,7.88,,,,
2876,09/27/2022 10:50:27,18.15,-63.44,7.89,,,,
2877,09/27/2022 11:05:27,18.20,-64.44,7.90,,,,
2878,09/27/2022 11:20:27,18.22,-64.81,7.91,,,,
2879,09/27/2022 11:35:27,18.27,-63.96,7.90,,,,
2880,09/27/2022 11:50:27,18.37,-63.28,7.88,,,,
2881,09/27/2022 12:05:27,18.41,-63.56,7.89,,,,
2882,09/27/2022 12:20:27,18.46,-63.77,7.89,,,,
2883,09/27/2022 12:35:27,18.51,-64.06,7.90,,,,
2884,09/27/2022 12:50:27,18.53,-64.39,7.90,,,,
2885,09/27/2022 13:05:27,18.58,-63.85,7.89,,,,
2886,09/27/2022 13:20:27,18.60,-64.28,7.90,,,,
2887,09/27/2022 13:35:27,18.60,-65.16,7.92,,,,
2888,09/27/2022 13:50:27,18.63,-65.36,7.92,,,,
2889,09/27/2022 14:05:27,18.68,-64.66,7.91,,,,
2890,09/27/2022 14:20:27,18.75,-64.83,7.91,,,,
2891,09/27/2022 14:35:27,18.79,-65.41,7.92,,,,
2892,09/27/2022 14:50:27,18.84,-65.39,7.92,,,,
2893,09/27/2022 15:05:27,19.03,-64.78,7.91,,,,
2894,09/27/2022 15:20:27,19.17,-64.71,7.91,,,,
2895,09/27/2022 15:35:27,19.22,-66.22,7.93,,,,
2896,09/27/2022 15:50:27,19.20,-67.22,7.95,,,,
2897,09/27/2022 16:05:27,19.15,-68.21,7.97,,,,
2898,09/27/2022 16:20:27,19.06,-68.72,7.98,,,,
2899,09/27/2022 16:35:27,19.03,-70.10,8.00,,,,
2900,09/27/2022 16:50:27,19.03,-70.55,8.01,,,,
2901,09/27/2022 17:05:27,19.15,-71.85,8.03,,,,
2902,09/27/2022 17:20:27,19.34,-74.39,8.08,,,,
2903,09/27/2022 17:35:27,19.53,-67.33,7.95,,,,
2904,09/27/2022 17:50:27,19.32,-69.33,7.99,,,,
2905,09/27/2022 18:05:27,19.17,-69.66,7.99,,,,
2906,09/27/2022 18:20:27,18.91,-69.33,7.99,,,,
2907,09/27/2022 18:35:27,18.60,-67.86,7.96,,,,
2908,09/27/2022 18:50:27,16.46,-26.11,7.22,,,,
2909,09/27/2022 19:05:27,16.84,-36.92,7.41,,,,
2910,09/27/2022 19:20:27,16.94,-34.92,7.38,,,,
2911,09/27/2022 19:35:27,18.89,-66.89,7.95,,,,
2912,09/27/2022 19:50:27,18.53,-57.38,7.78,,,,
2913,09/27/2022 20:05:27,18.39,-51.41,7.67,,,,
2914,09/27/2022 20:20:27,18.34,-49.27,7.63,,,,
2915,09/27/2022 20:35:27,18.32,-46.97,7.59,,,,
2916,09/27/2022 20:50:27,18.30,-41.28,7.49,,,,
2917,09/27/2022 21:05:27,18.27,-37.66,7.42,,,,
2918,09/27/2022 21:20:27,18.27,-35.09,7.38,,,,
2919,09/27/2022 21:35:27,18.32,-32.99,7.34,,,,
2920,09/27/2022 21:50:27,18.34,-30.59,7.30,,,,
2921,09/27/2022 22:05:27,18.41,-28.91,7.27,,,,
2922,09/27/2022 22:20:27,18.49,-27.33,7.24,,,,
2923,09/27/2022 22:35:27,18.53,-25.22,7.20,,,,
2924,09/27/2022 22:50:27,18.60,-23.45,7.17,,,,
2925,09/27/2022 23:05:27,18.65,-21.66,7.14,,,,
2926,09/27/2022 23:20:27,18.68,-20.25,7.11,,,,
2927,09/27/2022 23:35:27,18.70,-19.19,7.09,,,,
2928,09/27/2022 23:50:27,18.70,-18.23,7.07,,,,
2929,09/28/2022 00:05:27,18.68,-17.44,7.06,,,,
2930,09/28/2022 00:20:27,18.65,-16.81,7.05,,,,
2931,09/28/2022 00:35:27,18.60,-16.30,7.04,,,,
2932,09/28/2022 00:50:27,18.53,-15.83,7.03,,,,
2933,09/28/2022 01:05:27,18.46,-15.39,7.02,,,,
2934,09/28/2022 01:20:27,18.37,-15.03,7.02,,,,
2935,09/28/2022 01:35:27,18.27,-14.70,7.01,,,,
2936,09/28/2022 01:50:27,18.15,-14.42,7.01,,,,
2937,09/28/2022 02:05:27,18.03,-14.16,7.00,,,,
2938,09/28/2022 02:20:27,17.91,-13.94,7.00,,,,
2939,09/28/2022 02:35:27,17.77,-13.75,6.99,,,,
2940,09/28/2022 02:50:27,17.63,-13.56,6.99,,,,
2941,09/28/2022 03:05:27,17.49,-13.39,6.99,,,,
2942,09/28/2022 03:20:27,17.34,-13.22,6.98,,,,
2943,09/28/2022 03:35:27,17.20,-13.08,6.98,,,,
2944,09/28/2022 03:50:27,17.06,-12.92,6.98,,,,
2945,09/28/2022 04:05:27,16.92,-12.77,6.98,,,,
2946,09/28/2022 04:20:27,16.75,-12.59,6.97,,,,
2947,09/28/2022 04:35:27,16.61,-12.39,6.97,,,,
2948,09/28/2022 04:50:27,16.46,-12.22,6.97,,,,
2949,09/28/2022 05:05:27,16.34,-12.06,6.96,,,,
2950,09/28/2022 05:20:27,16.20,-11.89,6.96,,,,
2951,09/28/2022 05:35:27,16.06,-11.73,6.96,,,,
2952,09/28/2022 05:50:27,15.94,-11.59,6.95,,,,
2953,09/28/2022 06:05:27,15.82,-11.48,6.95,,,,
2954,09/28/2022 06:20:27,15.68,-11.34,6.95,,,,
2955,09/28/2022 06:35:27,15.56,-11.25,6.95,,,,
2956,09/28/2022 06:50:27,15.44,-11.16,6.95,,,,
2957,09/28/2022 07:05:27,15.34,-10.95,6.94,,,,
2958,09/28/2022 07:20:27,15.29,-10.81,6.94,,,,
2959,09/28/2022 07:35:27,15.01,-11.16,6.95,,,,
2960,09/28/2022 07:50:27,14.67,-10.36,6.93,,,,
2961,09/28/2022 08:05:27,14.84,-10.31,6.93,,,,
2962,09/28/2022 08:20:27,15.20,-10.53,6.93,,,,
2963,09/28/2022 08:35:27,15.63,-10.67,6.94,,,,
2964,09/28/2022 08:50:27,16.15,-10.70,6.94,,,,
2965,09/28/2022 09:05:27,17.03,-10.80,6.94,,,,
2966,09/28/2022 09:20:27,17.70,-10.22,6.93,,,,
2967,09/28/2022 09:35:27,18.37,-10.06,6.93,,,,
2968,09/28/2022 09:50:27,18.96,-10.11,6.93,,,,
2969,09/28/2022 10:05:27,19.46,-10.33,6.93,,,,
2970,09/28/2022 10:20:27,19.84,-10.33,6.93,,,,
2971,09/28/2022 10:35:27,20.03,-10.11,6.93,,,,
2972,09/28/2022 10:50:27,20.13,-9.70,6.92,,,,
2973,09/28/2022 11:05:27,20.10,-9.36,6.91,,,,
2974,09/28/2022 11:20:27,20.01,-9.13,6.91,,,,
2975,09/28/2022 11:35:27,19.91,-8.97,6.91,,,,
2976,09/28/2022 11:50:27,19.79,-8.83,6.91,,,,
2977,09/28/2022 12:05:27,19.65,-8.64,6.90,,,,
2978,09/28/2022 12:20:27,19.48,-8.50,6.90,,,,
